DBCODE,ENTITY,STANDID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP,NO_PLOTS
TP001,7,TO04,1988,1993,TSHE,0,-0.4053,-7.8344,-3.2904,-3.0118,2.6474,16
TP001,7,TO04,1988,1993,TSME,0,0,0,0,0,0,16
TP001,7,TO04,1993,1998,ABAM,0,0.2632,2.5684,1.071,1.2203,0.2361,16
TP001,7,TO04,1993,1998,ABGR,0,0.054,2.3853,0.8349,0.852,0.167,16
TP001,7,TO04,1993,1998,ALL,0,-0.2301,-18.5571,-10.2777,-7.8978,2.5569,16
TP001,7,TO04,1993,1998,PSME,0,0.0434,1.1718,0.5261,0.5908,0.1052,16
TP001,7,TO04,1993,1998,TABR,0,-0.0605,-0.7395,-0.4437,-0.3111,-0.0694,16
TP001,7,TO04,1993,1998,THPL,0,0.8501,20.6597,6.4665,5.4018,1.3204,16
TP001,7,TO04,1993,1998,TSHE,0,-1.3671,-44.5544,-18.7128,-15.6188,0.8015,16
TP001,7,TO04,1993,1998,TSME,0,-0.0132,-0.0484,-0.0196,-0.0329,-0.0039,16
TP001,7,TO04,1998,2008,ABAM,0,0.1225,1.8308,0.7634,0.8255,0.0899,16
TP001,7,TO04,1998,2008,ABGR,0,0.2125,4.9766,1.7418,2.0391,0.2008,16
TP001,7,TO04,1998,2008,ALL,0,1.9445,39.9289,13.1548,17.914,5.533,16
TP001,7,TO04,1998,2008,PSME,0,0.8056,26.8253,12.0446,13.5477,1.2045,16
TP001,7,TO04,1998,2008,TABR,0,0.0116,0.1418,0.0851,0.0599,0.058,16
TP001,7,TO04,1998,2008,THPL,0,1.9344,37.9901,11.8909,12.9694,1.1891,16
TP001,7,TO04,1998,2008,TSHE,0,-1.1421,-31.8357,-13.371,-11.5274,2.7888,16
TP001,7,TO04,1998,2008,TSME,0,0,0,0,0,0,16
TP001,7,TO11,1978,1984,ALL,0,0.3752,13.2207,5.158,7.7166,0.8597,16
TP001,7,TO11,1978,1984,ALRU,0,0.0007,0.0071,0.0026,0.0036,0.0004,16
TP001,7,TO11,1978,1984,PISI,0,0.0161,0.2817,0.1042,0.0999,0.0174,16
TP001,7,TO11,1978,1984,PSME,0,0.645,20.9902,9.4246,10.5963,1.5708,16
TP001,7,TO11,1978,1984,THPL,0,0.5313,9.2428,2.893,3.5178,0.4822,16
TP001,7,TO11,1978,1984,TSHE,0,-0.8179,-17.3011,-7.2665,-6.501,-1.2111,16
TP001,7,TO11,1984,1990,ALL,0,1.8446,63.3049,24.5509,21.3486,8.4642,16
TP001,7,TO11,1984,1990,ALRU,0,0.0007,0.0072,0.0027,0.0036,0.0004,16
TP001,7,TO11,1984,1990,PISI,0,0.0165,0.2968,0.1098,0.1053,0.0183,16
TP001,7,TO11,1984,1990,PSME,0,0.6293,21.0947,9.4715,10.6517,1.5786,16
TP001,7,TO11,1984,1990,THPL,0,0.6614,24.6139,7.7042,4.5316,1.284,16
TP001,7,TO11,1984,1990,TSHE,0,0.5367,17.2922,7.2627,6.0564,5.5828,16
TP001,7,TO11,1990,1995,ALL,0,1.003,39.4569,15.2107,13.3546,5.0713,16
TP001,7,TO11,1990,1995,ALRU,0,-0.036,-0.3107,-0.1149,-0.1643,-0.023,16
TP001,7,TO11,1990,1995,PISI,0,0.0013,0.0239,0.0088,0.0085,0.0018,16
TP001,7,TO11,1990,1995,PSME,0,0.3973,13.3303,5.9853,6.7318,1.1971,16
TP001,7,TO11,1990,1995,THPL,0,0.5193,16.4685,5.1546,3.5919,1.0309,16
TP001,7,TO11,1990,1995,TSHE,0,0.1211,9.9449,4.1769,3.1867,2.8645,16
TP001,7,TO11,1995,2000,ALL,0,1.4733,55.1776,22.6099,21.7688,7.4936,16
TP001,7,TO11,1995,2000,ALRU,0,0,0,0,0,0,16
TP001,7,TO11,1995,2000,PISI,0,0.0047,0.0848,0.0314,0.0301,0.0063,16
TP001,7,TO11,1995,2000,PSME,0,0.6032,19.5493,8.7776,9.9096,1.7555,16
TP001,7,TO11,1995,2000,THPL,0,0.536,10.5364,3.2979,3.6443,0.6596,16
TP001,7,TO11,1995,2000,TSHE,0,0.3294,25.0071,10.503,8.1848,5.0493,16
TP001,7,TO11,2000,2008,ALL,0,-2.928,-67.8631,-31.5879,-33.2618,-3.1094,16
TP001,7,TO11,2000,2008,PISI,0,-0.0047,-0.0848,-0.0314,-0.0301,-0.0039,16
TP001,7,TO11,2000,2008,PSME,0,-2.0226,-51.7479,-23.2348,-26.0159,-2.9043,16
TP001,7,TO11,2000,2008,THPL,0,0.5311,14.8502,4.6481,4.3746,0.581,16
TP001,7,TO11,2000,2008,TSHE,0,-1.4318,-30.8807,-12.9699,-11.5904,-0.7822,16
TP001,7,UCRS,1983,1988,ABCO,0,0.7943,10.6729,4.4719,5.4948,0.8944,40
TP001,7,UCRS,1983,1988,ABMA,0,0.4516,8.0763,3.2225,4.1203,0.6445,40
TP001,7,UCRS,1983,1988,ALL,0,0.2368,-22.1036,-6.0715,-1.3107,-1.2143,40
TP001,7,UCRS,1983,1988,PILA,0,0.1187,2.2161,0.8776,0.8614,0.1755,40
TP001,7,UCRS,1983,1988,SEGI,0,-1.1278,-43.0689,-14.6434,-11.7871,-2.9287,40
TP001,7,UCRS,1988,1994,ABCO,0,-0.001,-2.6054,-1.0917,0.2125,2.3839,40
TP001,7,UCRS,1988,1994,ABMA,0,-0.059,1.2383,0.4941,0.5051,0.085,40
TP001,7,UCRS,1988,1994,ALL,0,2.36,57.5309,19.5497,21.0318,5.8268,40
TP001,7,UCRS,1988,1994,PILA,0,0.093,2.1774,0.8622,0.7963,0.1437,40
TP001,7,UCRS,1988,1994,SEGI,0,2.327,56.7206,19.285,19.5179,3.2142,40
TP001,7,UCRS,1994,1995,ABCO,0,-42.3478,-828.9106,-347.3135,-362.0064,-327.2552,40
TP001,7,UCRS,1994,1995,ABMA,0,-5.7245,-90.3994,-36.0694,-46.5881,-33.8677,40
TP001,7,UCRS,1994,1995,ALL,0,-147.4339,-3006.161,-1096.1002,-1182.9962,-1073.7564,40
TP001,7,UCRS,1994,1995,PILA,0,-3.0945,-56.9287,-22.5438,-22.2098,-22.46,40
TP001,7,UCRS,1994,1995,SEGI,0,-96.2671,-2029.9222,-690.1736,-752.1918,-690.1736,40
TP001,7,UCRS,1995,1996,ABCO,0,0,0,0,0,0.0011,40
TP001,7,UCRS,1995,1996,ABMA,0,0,0,0,0,0.0246,40
TP001,7,UCRS,1995,1996,ALL,0,0,0,0,0,0.0306,40
TP001,7,UCRS,1995,1996,PILA,0,0,0,0,0,0,40
TP001,7,UCRS,1996,1997,ABCO,0,0,0,0,0,0.2911,40
TP001,7,UCRS,1996,1997,ABMA,0,0,0,0,0,0.0086,40
TP001,7,UCRS,1996,1997,ALL,0,0,0,0,0,0.2997,40
TP001,7,WI01,1910,1915,ACMA,0,0.0373,0.528,0.2323,0.2751,0.0465,1
TP001,7,WI01,1910,1915,ALL,0,2.449,60.0175,26.62,28.6825,5.324,1
TP001,7,WI01,1910,1915,ARME,0,-0.4601,-4.2365,-2.4571,-2.7178,-0.4914,1
TP001,7,WI01,1910,1915,CACH,0,-0.425,-3.5319,-1.4834,-2.0957,-0.2967,1
TP001,7,WI01,1910,1915,CONU,0,-0.0022,-0.018,-0.0104,-0.0098,-0.0021,1
TP001,7,WI01,1910,1915,PRUNU,0,-0.2498,-1.6697,-0.6178,-0.9141,-0.1236,1
TP001,7,WI01,1910,1915,PSME,0,3.5483,68.9415,30.9547,34.1429,6.1909,1
TP001,7,WI01,1910,1915,TSHE,0,0.0005,0.0041,0.0017,0.0019,0.0003,1
TP001,7,WI01,1915,1920,ACMA,0,0.0583,0.8357,0.3677,0.4353,0.0735,1
TP001,7,WI01,1915,1920,ALL,0,2.7415,66.4634,29.9059,33.0085,7.4736,1
TP001,7,WI01,1915,1920,ARME,0,0,0,0,0,0,1
TP001,7,WI01,1915,1920,CACH,0,-0.1075,-0.7205,-0.3026,-0.4437,0.2329,1
TP001,7,WI01,1915,1920,CONU,0,0.0086,0.0704,0.0408,0.0383,0.0082,1
TP001,7,WI01,1915,1920,PRUNU,0,-0.0731,-0.5254,-0.1944,-0.2869,0.086,1
TP001,7,WI01,1915,1920,PSME,0,2.8535,66.7923,29.9897,33.2605,6.5806,1
TP001,7,WI01,1915,1920,TSHE,0,0.0017,0.0109,0.0046,0.0051,0.0009,1
TP001,7,WI01,1920,1925,ACMA,0,0.0358,0.4887,0.215,0.257,0.043,1
TP001,7,WI01,1920,1925,ALL,0,2.6046,54.962,24.715,27.1504,7.2248,1
TP001,7,WI01,1920,1925,CACH,0,-0.1722,-1.3371,-0.5616,-0.802,-0.0474,1
TP001,7,WI01,1920,1925,CONU,0,0.0025,0.0223,0.013,0.0121,0.0026,1
TP001,7,WI01,1920,1925,PRUNU,0,0,0,0,0,0,1
TP001,7,WI01,1920,1925,PSME,0,2.7378,55.7809,25.0456,27.6799,7.1871,1
TP001,7,WI01,1920,1925,TSHE,0,0.0007,0.0071,0.003,0.0033,0.0006,1
TP001,7,WI01,1925,1930,ACMA,0,0.0148,0.237,0.1043,0.1224,0.0209,1
TP001,7,WI01,1925,1930,ALL,0,2.5789,53.2074,23.8917,26.435,5.4635,1
TP001,7,WI01,1925,1930,CACH,0,0,0,0,0,0,1
TP001,7,WI01,1925,1930,CONU,0,0.0037,0.0314,0.0182,0.0171,0.0036,1
TP001,7,WI01,1925,1930,PSME,0,2.5587,52.9263,23.7639,26.2896,5.3256,1
TP001,7,WI01,1925,1930,TSHE,0,0.0017,0.0127,0.0054,0.0059,0.0011,1
TP001,7,WI01,1930,1934,ACMA,0,0.0185,0.3191,0.1404,0.1642,0.0351,1
TP001,7,WI01,1930,1934,ALL,0,1.7018,41.4567,18.611,20.6964,5.1698,1
TP001,7,WI01,1930,1934,CONU,0,0,0,0,0,0,1
TP001,7,WI01,1930,1934,PSME,0,1.6825,41.1322,18.4683,20.5297,5.1342,1
TP001,7,WI01,1930,1934,TSHE,0,0.0007,0.0054,0.0023,0.0025,0.0006,1
TP001,7,WI01,1934,1939,ACMA,0,0.0128,0.2194,0.0965,0.1137,0.0193,1
TP001,7,WI01,1934,1939,ALL,0,2.3744,52.8286,23.7275,26.3181,5.6685,1
TP001,7,WI01,1934,1939,CONU,0,0.0086,0.0757,0.0439,0.0411,0.0088,1
TP001,7,WI01,1934,1939,PSME,0,2.3506,52.5161,23.5797,26.1552,5.639,1
TP001,7,WI01,1934,1939,TSHE,0,0.0022,0.0175,0.0073,0.008,0.0015,1
TP001,7,WI01,1939,1945,ACMA,0,0.0334,0.512,0.2253,0.2665,0.0375,1
TP001,7,WI01,1939,1945,ALL,0,2.0932,53.7184,24.1219,26.8868,4.6215,1
TP001,7,WI01,1939,1945,CONU,0,0.0059,0.0532,0.0309,0.0289,0.0051,1
TP001,7,WI01,1939,1945,PSME,0,2.0539,53.1531,23.8658,26.5914,4.5788,1
TP001,7,WI01,1939,1945,TSHE,0,0,0,0,0,0,1
TP001,7,WI01,1945,1950,ACMA,0,0.0156,0.2566,0.1129,0.1333,0.0226,1
TP001,7,WI01,1945,1950,ALL,0,2.6719,57.3891,25.7726,28.5712,7.1341,1
TP001,7,WI01,1945,1950,CONU,0,0.0032,0.0297,0.0172,0.0161,0.0034,1
TP001,7,WI01,1945,1950,PSME,0,2.6714,57.217,25.6904,28.4767,7.1177,1
TP001,7,WI01,1945,1950,TSHE,0,-0.0183,-0.1142,-0.048,-0.0548,-0.0096,1
TP001,7,WI01,1950,1955,ACMA,0,-0.0111,-0.1805,-0.0794,-0.0938,-0.0159,1
TP001,7,WI01,1950,1955,ALL,0,0.8048,27.3311,12.2776,13.7647,2.7567,1
TP001,7,WI01,1950,1955,CONU,0,0.0047,0.0443,0.0257,0.024,0.0051,1
TP001,7,WI01,1950,1955,PSME,0,0.8013,27.4166,12.3101,13.8092,2.7536,1
TP001,7,WI01,1950,1955,TSHE,0,0.0099,0.0508,0.0213,0.0253,0.0139,1
TP001,7,WI01,1955,1970,ACMA,0,0.1364,2.091,0.9201,1.0911,0.0613,1
TP001,7,WI01,1955,1970,ALL,0,6.3753,149.4662,67.0727,74.6875,4.9274,1
TP001,7,WI01,1955,1970,CONU,0,-0.0168,-0.0582,-0.0337,-0.033,-0.0022,1
TP001,7,WI01,1955,1970,PSME,0,6.2053,147.0467,66.024,73.4507,4.8575,1
TP001,7,WI01,1955,1970,TSHE,0,0.0504,0.3866,0.1624,0.1786,0.0108,1
TP001,7,WI01,1970,1992,ACMA,0,0.3986,6.3278,2.7842,3.3029,0.1266,1
TP001,7,WI01,1970,1992,ALL,0,8.9489,211.7448,94.9018,105.8623,5.1449,1
TP001,7,WI01,1970,1992,CACH,0,0.0067,0.0245,0.0103,0.017,0.0005,1
TP001,7,WI01,1970,1992,CONU,0,-0.0385,-0.4232,-0.2455,-0.2286,-0.0048,1
TP001,7,WI01,1970,1992,PSME,0,8.4164,203.7977,91.5052,101.9172,4.9841,1
TP001,7,WI01,1970,1992,TSHE,0,0.1658,2.018,0.8475,0.8538,0.0385,1
TP001,7,WI01,1992,1997,ACMA,0,0.0274,0.4088,0.1799,0.2113,0.036,1
TP001,7,WI01,1992,1997,ALL,0,0.1735,10.2664,4.579,5.1935,6.3967,1
TP001,7,WI01,1992,1997,CACH,0,0.0044,0.0227,0.0095,0.0149,0.0019,1
TP001,7,WI01,1992,1997,CONU,0,0.0007,0.0046,0.0027,0.0025,0.072,1
TP001,7,WI01,1992,1997,PSME,0,0.0766,8.9733,4.029,4.609,6.2152,1
TP001,7,WI01,1992,1997,RHPU,0,0.0084,0.0406,0.015,0.0224,0.003,1
TP001,7,WI01,1992,1997,TSHE,0,0.0558,0.8163,0.3428,0.3334,0.0686,1
TP001,7,WI01,1997,2002,ACMA,0,0.1048,1.7437,0.7672,0.9122,0.1534,1
TP001,7,WI01,1997,2002,ALL,0,-5.6766,-90.4124,-40.633,-44.4475,-3.1753,1
TP001,7,WI01,1997,2002,CACH,0,0.004,0.0219,0.0092,0.014,0.0018,1
TP001,7,WI01,1997,2002,CONU,0,0.0133,0.0724,0.042,0.0399,0.0084,1
TP001,7,WI01,1997,2002,PSME,0,-5.8661,-93.2403,-41.8649,-45.8191,-3.4216,1
TP001,7,WI01,1997,2002,RHPU,0,0.0069,0.0451,0.0167,0.0247,0.0033,1
TP001,7,WI01,1997,2002,TSHE,0,0.0605,0.9449,0.3969,0.3807,0.0794,1
TP001,7,WI01,2002,2007,ACMA,0,0.081,1.3007,0.5723,0.6798,0.1145,1
TP001,7,WI01,2002,2007,ALL,0,1.96,49.0853,21.957,24.5423,17.7961,1
TP001,7,WI01,2002,2007,CACH,0,0.0156,0.0657,0.0276,0.0442,0.0055,1
TP001,7,WI01,2002,2007,CONU,0,-0.0106,-0.0544,-0.0315,-0.03,-0.0063,1
TP001,7,WI01,2002,2007,PSME,0,1.7349,46.1216,20.7086,23.1436,17.5464,1
TP001,7,WI01,2002,2007,RHPU,0,0.0502,0.2743,0.1015,0.1512,0.0203,1
TP001,7,WI01,2002,2007,TSHE,0,0.089,1.3774,0.5785,0.5537,0.1157,1
TP001,7,WI01,2007,2010,ACMA,0,-0.0445,-0.6813,-0.2998,-0.3539,-0.0999,1
TP001,7,WI01,2007,2010,ALL,0,0.9051,22.9802,10.2862,11.4628,5.8397,1
TP001,7,WI01,2007,2010,CACH,0,0.0074,0.03,0.0126,0.0202,0.0042,1
TP001,7,WI01,2007,2010,CONU,0,0.001,0.0073,0.0042,0.004,0.0137,1
TP001,7,WI01,2007,2010,PSME,0,0.8478,22.6564,10.1727,11.3723,5.7895,1
TP001,7,WI01,2007,2010,RHPU,0,0.041,0.2017,0.0746,0.1115,0.0249,1
TP001,7,WI01,2007,2010,TSHE,0,0.0524,0.7661,0.3218,0.3086,0.1073,1
TP001,7,WI02,1910,1915,ACMA,0,0.0131,0.1459,0.0642,0.0793,0.0128,1
TP001,7,WI02,1910,1915,ALL,0,3.7235,76.9565,34.5941,37.994,6.9188,1
TP001,7,WI02,1910,1915,CACH,0,-0.1972,-1.423,-0.5977,-0.8644,-0.1195,1
TP001,7,WI02,1910,1915,CONU,0,0.0007,0.0049,0.0028,0.0027,0.0006,1
TP001,7,WI02,1910,1915,PSME,0,3.9068,78.2287,35.1247,38.7765,7.0249,1
TP001,7,WI02,1915,1920,ACMA,0,-0.0015,-0.0185,-0.0082,-0.0096,-0.0016,1
TP001,7,WI02,1915,1920,ALL,0,0.4223,31.839,14.3054,16.0877,3.9471,1
TP001,7,WI02,1915,1920,CACH,0,-0.0497,-0.3276,-0.1376,-0.2024,0.0933,1
TP001,7,WI02,1915,1920,CONU,0,0,0,0,0,0,1
TP001,7,WI02,1915,1920,PSME,0,0.4734,32.1852,14.4512,16.2997,3.8554,1
TP001,7,WI02,1920,1925,ACMA,0,0.0089,0.0959,0.0422,0.0524,0.0084,1
TP001,7,WI02,1920,1925,ALL,0,2.5928,56.7549,25.4918,28.1884,9.0805,1
TP001,7,WI02,1920,1925,CACH,0,-0.0467,-0.3017,-0.1267,-0.1871,0.0022,1
TP001,7,WI02,1920,1925,CONU,0,0.001,0.0076,0.0044,0.0042,0.0009,1
TP001,7,WI02,1920,1925,PSME,0,2.6296,56.9531,25.5719,28.319,9.069,1
TP001,7,WI02,1925,1930,ACMA,0,0.0054,0.0565,0.0248,0.031,0.005,1
TP001,7,WI02,1925,1930,ALL,0,3.2345,65.3453,29.3424,32.439,6.7913,1
TP001,7,WI02,1925,1930,CACH,0,0,0,0,0,0,1
TP001,7,WI02,1925,1930,CONU,0,0.0032,0.0222,0.0129,0.0121,0.0026,1
TP001,7,WI02,1925,1930,PSME,0,3.2258,65.2666,29.3047,32.3958,6.7584,1
TP001,7,WI02,1930,1934,ACMA,0,0.0109,0.1291,0.0568,0.0696,0.0142,1
TP001,7,WI02,1930,1934,ALL,0,-0.6326,4.7382,2.1271,2.6547,1.113,1
TP001,7,WI02,1930,1934,CONU,0,0.0007,0.006,0.0035,0.0033,0.0009,1
TP001,7,WI02,1930,1934,PSME,0,-0.6442,4.6031,2.0668,2.5818,1.0979,1
TP001,7,WI02,1934,1939,ACMA,0,0.0044,0.0485,0.0213,0.0262,0.0043,1
TP001,7,WI02,1934,1939,ALL,0,-3.0662,-29.8042,-13.392,-14.2414,1.6056,1
TP001,7,WI02,1934,1939,CONU,0,0.002,0.0157,0.0091,0.0086,0.0018,1
TP001,7,WI02,1934,1939,PSME,0,-3.1339,-30.268,-13.5903,-14.4663,1.5659,1
TP001,7,WI02,1934,1939,TSHE,0,0.0613,0.3996,0.1678,0.1901,0.0336,1
TP001,7,WI02,1939,1945,ACMA,0,0.0222,0.2564,0.1128,0.1379,0.0188,1
TP001,7,WI02,1939,1945,ALL,0,3.0272,69.0417,30.9849,34.4461,12.1645,1
TP001,7,WI02,1939,1945,CONU,0,0.0044,0.0349,0.0202,0.019,0.0034,1
TP001,7,WI02,1939,1945,PSME,0,2.9125,68.1633,30.6053,34.0115,12.1012,1
TP001,7,WI02,1939,1945,TSHE,0,0.088,0.587,0.2465,0.2777,0.0411,1
TP001,7,WI02,1945,1950,ACMA,0,0.0141,0.1742,0.0767,0.0929,0.0153,1
TP001,7,WI02,1945,1950,ALL,0,1.7885,45.8646,20.5816,22.9525,5.4114,1
TP001,7,WI02,1945,1950,CONU,0,0.0025,0.0192,0.0111,0.0104,0.0022,1
TP001,7,WI02,1945,1950,PSME,0,1.7218,45.2376,20.3117,22.6531,5.3574,1
TP001,7,WI02,1945,1950,TSHE,0,0.0502,0.4335,0.1821,0.196,0.0364,1
TP001,7,WI02,1950,1955,ACMA,0,0.0096,0.117,0.0515,0.0623,0.0103,1
TP001,7,WI02,1950,1955,ALL,0,0.4065,19.6041,8.7671,9.9429,3.3454,1
TP001,7,WI02,1950,1955,CONU,0,0.003,0.0246,0.0143,0.0134,0.0029,1
TP001,7,WI02,1950,1955,PSME,0,0.2288,18.1738,8.1601,9.2767,3.224,1
TP001,7,WI02,1950,1955,TSHE,0,0.1651,1.2887,0.5412,0.5906,0.1082,1
TP001,7,WI02,1955,1970,ACMA,0,0.0633,0.8309,0.3656,0.4367,0.0244,1
TP001,7,WI02,1955,1970,ALL,0,9.1255,200.6542,89.9557,99.8724,6.9911,1
TP001,7,WI02,1955,1970,CONU,0,0.0119,0.1056,0.0612,0.0573,0.0041,1
TP001,7,WI02,1955,1970,PSME,0,8.5189,194.7381,87.4374,97.1771,6.8232,1
TP001,7,WI02,1955,1970,TSHE,0,0.5315,4.9796,2.0914,2.2013,0.1394,1
TP001,7,WI02,1970,1992,ACMA,0,0.2886,4.3298,1.9051,2.2481,0.0866,1
TP001,7,WI02,1970,1992,ALL,0,8.5137,206.4199,92.0338,101.4213,4.5204,1
TP001,7,WI02,1970,1992,CONU,0,0.276,1.8958,1.0995,1.0367,0.05,1
TP001,7,WI02,1970,1992,PSME,0,5.744,170.8208,76.6985,85.9712,3.8169,1
TP001,7,WI02,1970,1992,RHPU,0,0.0237,0.1262,0.0467,0.0696,0.0021,1
TP001,7,WI02,1970,1992,TSHE,0,2.1814,29.2474,12.2839,12.0956,0.5648,1
TP001,7,WI02,1992,1997,ACMA,0,0.0423,0.6695,0.2946,0.3469,0.0589,1
TP001,7,WI02,1992,1997,ALL,0,2.2313,56.9998,25.0685,26.9705,16.1651,1
TP001,7,WI02,1992,1997,CONU,0,-0.0336,-0.1672,-0.097,-0.0925,-0.0194,1
TP001,7,WI02,1992,1997,PSME,0,1.1974,39.6112,17.7854,19.9924,14.7085,1
TP001,7,WI02,1992,1997,RHPU,0,0.0274,0.1357,0.0502,0.075,0.01,1
TP001,7,WI02,1992,1997,TSHE,0,0.9978,16.7506,7.0352,6.6486,1.407,1
TP001,7,WI02,1997,2002,ACMA,0,0.0573,0.9323,0.4102,0.4837,0.082,1
TP001,7,WI02,1997,2002,ALL,0,4.235,92.5753,40.9827,44.4405,10.198,1
TP001,7,WI02,1997,2002,CONU,0,-0.0447,-0.3829,-0.2221,-0.2081,-0.0092,1
TP001,7,WI02,1997,2002,PSME,0,3.192,74.5133,33.4565,37.2404,8.637,1
TP001,7,WI02,1997,2002,RHPU,0,0.062,0.3449,0.1276,0.19,0.0255,1
TP001,7,WI02,1997,2002,TSHE,0,0.9684,17.1677,7.2104,6.7345,1.4626,1
TP001,7,WI02,2002,2007,ACMA,0,0.065,1.0762,0.4735,0.5591,0.0947,1
TP001,7,WI02,2002,2007,ALL,0,3.3882,76.1526,33.6902,36.5915,6.7942,1
TP001,7,WI02,2002,2007,CONU,0,-0.067,-0.4932,-0.286,-0.269,-0.001,1
TP001,7,WI02,2002,2007,PSME,0,2.5701,61.4649,27.5977,30.7515,5.5195,1
TP001,7,WI02,2002,2007,RHPU,0,0.0761,0.3793,0.1404,0.2097,0.0281,1
TP001,7,WI02,2002,2007,TSHE,0,0.744,13.7252,5.7646,5.3403,1.1529,1
TP001,7,WI02,2007,2010,ACMA,0,0.0146,0.2474,0.1088,0.1287,0.0363,1
TP001,7,WI02,2007,2010,ALL,0,1.2577,27.5934,12.1174,12.8935,4.1615,1
TP001,7,WI02,2007,2010,CONU,0,-0.0294,-0.1874,-0.1087,-0.1028,0.0769,1
TP001,7,WI02,2007,2010,PSME,0,0.8325,19.4204,8.7198,9.7061,2.9066,1
TP001,7,WI02,2007,2010,RHPU,0,0.0361,0.1999,0.074,0.1102,0.0338,1
TP001,7,WI02,2007,2010,TSHE,0,0.404,7.9132,3.3235,3.0514,1.1078,1
TP001,7,WI03,1910,1915,ALL,0,4.216,90.7266,40.3116,44.2851,8.0623,1
TP001,7,WI03,1910,1915,ARME,0,-0.529,-4.0356,-2.3406,-2.5921,-0.4681,1
TP001,7,WI03,1910,1915,CACH,0,-0.0007,0.071,0.0298,0.0353,0.006,1
TP001,7,WI03,1910,1915,CONU,0,0,0,0,0,0,1
TP001,7,WI03,1910,1915,PRUNU,0,-0.1831,-1.3436,-0.4971,-0.7333,-0.0994,1
TP001,7,WI03,1910,1915,PSME,0,4.9288,96.0347,43.1196,47.5752,8.6239,1
TP001,7,WI03,1915,1920,ALL,0,0.9911,33.2928,14.972,16.7024,4.1932,1
TP001,7,WI03,1915,1920,ARME,0,0,0,0,0,0,1
TP001,7,WI03,1915,1920,CACH,0,-0.0037,-0.0345,-0.0145,-0.0201,0.0018,1
TP001,7,WI03,1915,1920,CONU,0,0.0025,0.0205,0.0119,0.0112,0.0024,1
TP001,7,WI03,1915,1920,PRUNU,0,-0.0363,-0.2517,-0.0931,-0.1377,0.0828,1
TP001,7,WI03,1915,1920,PSME,0,1.0287,33.5585,15.0678,16.8489,3.6381,1
TP001,7,WI03,1920,1925,ALL,0,2.4134,53.9353,24.2303,26.7763,7.2717,1
TP001,7,WI03,1920,1925,CACH,0,-0.0724,-0.5319,-0.2234,-0.322,-0.0447,1
TP001,7,WI03,1920,1925,CONU,0,0.0027,0.018,0.0104,0.0098,0.0021,1
TP001,7,WI03,1920,1925,PRUNU,0,0.0052,0.0565,0.0209,0.0304,0.0228,1
TP001,7,WI03,1920,1925,PSME,0,2.4779,54.3927,24.4223,27.058,7.2915,1
TP001,7,WI03,1925,1930,ALL,0,3.212,66.6799,30.0216,33.0089,6.9635,1
TP001,7,WI03,1925,1930,CACH,0,-0.0628,-0.4373,-0.1837,-0.2673,0.0068,1
TP001,7,WI03,1925,1930,CONU,0,0.0015,0.0124,0.0072,0.0068,0.0014,1
TP001,7,WI03,1925,1930,PRUNU,0,-0.0974,-0.8605,-0.3184,-0.4668,-0.0637,1
TP001,7,WI03,1925,1930,PSME,0,3.3706,67.9653,30.5164,33.7362,7.0189,1
TP001,7,WI03,1930,1934,ALL,0,-0.64,3.1418,1.4148,1.8209,0.9118,1
TP001,7,WI03,1930,1934,CACH,0,-0.0022,-0.0269,-0.0113,-0.0153,0.0459,1
TP001,7,WI03,1930,1934,CONU,0,0.0035,0.0255,0.0148,0.0139,0.0037,1
TP001,7,WI03,1930,1934,PRUNU,0,0,0,0,0,0,1
TP001,7,WI03,1930,1934,PSME,0,-0.6412,3.1431,1.4113,1.8223,0.7825,1
TP001,7,WI03,1934,1939,ALL,0,2.6007,56.4309,25.3068,28.0804,9.8493,1
TP001,7,WI03,1934,1939,CACH,0,0,0,0,0,0,1
TP001,7,WI03,1934,1939,CONU,0,-0.0237,-0.1483,-0.086,-0.0814,-0.0172,1
TP001,7,WI03,1934,1939,PSME,0,2.5614,56.1924,25.2304,27.9757,9.834,1
TP001,7,WI03,1934,1939,TSHE,0,0.063,0.3869,0.1625,0.1862,0.0325,1
TP001,7,WI03,1939,1945,ALL,0,-0.2656,18.9262,8.5347,9.6635,2.0699,1
TP001,7,WI03,1939,1945,CACH,0,-0.1633,-1.5188,-0.6379,-0.8865,-0.1063,1
TP001,7,WI03,1939,1945,CONU,0,0.0042,0.034,0.0197,0.0185,0.0187,1
TP001,7,WI03,1939,1945,PSME,0,-0.1621,20.0075,8.9833,10.3433,2.1294,1
TP001,7,WI03,1939,1945,TSHE,0,0.0556,0.4035,0.1695,0.1882,0.0282,1
TP001,7,WI03,1945,1950,ALL,0,1.6252,44.8082,20.1123,22.4819,9.9123,1
TP001,7,WI03,1945,1950,CACH,0,0,0,0,0,0,1
TP001,7,WI03,1945,1950,CONU,0,0.0022,0.0164,0.0095,0.009,0.0019,1
TP001,7,WI03,1945,1950,PSME,0,1.5898,44.5651,20.0097,22.3532,9.7642,1
TP001,7,WI03,1945,1950,THPL,0,0.0099,0.0204,0.0064,0.0271,0.0013,1
