DBCODE,ENTITY,STANDID,SPECIES,YEAR_AGG,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA,NO_PLOTS
TP001,6,TO04,TABR,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABAM,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ABAM,1978,LIVE,100,1.039,7.832,3.266,3.896,16
TP001,6,TO04,ABAM,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,PSME,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,PSME,1978,LIVE,7,17.587,485.779,218.115,244.465,16
TP001,6,TO04,PSME,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABGR,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ABGR,1978,LIVE,7,2.306,37.784,13.225,17.838,16
TP001,6,TO04,ABGR,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,THPL,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,THPL,1978,LIVE,19,13.758,206.688,64.693,81.026,16
TP001,6,TO04,THPL,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,TSHE,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,TSHE,1978,LIVE,281,33.078,647.873,272.107,247.052,16
TP001,6,TO04,TSHE,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ALRU,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ALRU,1978,LIVE,1,0.183,2.377,0.88,1.147,16
TP001,6,TO04,ALRU,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ALL,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ALL,1978,LIVE,420,68.094,1389.721,573.117,596.033,16
TP001,6,TO04,ALL,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,TABR,1983,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,TABR,1983,LIVE,7,0.159,1.564,0.938,0.685,16
TP001,6,TO04,TABR,1983,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABAM,1983,INGROWTH,7,0.049,0.341,0.142,0.172,16
TP001,6,TO04,ABAM,1983,LIVE,103,1.148,8.797,3.668,4.363,16
TP001,6,TO04,ABAM,1983,MORTALITY,1,0.038,0.347,0.145,0.167,16
TP001,6,TO04,PSME,1983,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,PSME,1983,LIVE,7,18.046,500.835,224.875,252.066,16
TP001,6,TO04,PSME,1983,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABGR,1983,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ABGR,1983,LIVE,7,2.418,40.262,14.092,18.894,16
TP001,6,TO04,ABGR,1983,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,THPL,1983,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,THPL,1983,LIVE,19,14.518,217.918,68.208,85.676,16
TP001,6,TO04,THPL,1983,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,TSHE,1983,INGROWTH,14,0.155,1.267,0.532,0.575,16
TP001,6,TO04,TSHE,1983,LIVE,272,33.715,667.558,280.374,254.04,16
TP001,6,TO04,TSHE,1983,MORTALITY,22,1.589,27.855,11.699,10.871,16
TP001,6,TO04,ALRU,1983,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ALRU,1983,LIVE,1,0.183,2.377,0.88,1.147,16
TP001,6,TO04,ALRU,1983,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ALL,1983,INGROWTH,20,0.203,1.608,0.674,0.748,16
TP001,6,TO04,ALL,1983,LIVE,415,70.187,1439.312,593.036,616.871,16
TP001,6,TO04,ALL,1983,MORTALITY,23,1.627,28.201,11.844,11.039,16
TP001,6,TO04,TABR,1988,INGROWTH,8,0.124,0.972,0.583,0.446,16
TP001,6,TO04,TABR,1988,LIVE,11,0.25,2.368,1.421,1.045,16
TP001,6,TO04,TABR,1988,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,TSHE,1988,INGROWTH,32,0.236,1.72,0.723,0.798,16
TP001,6,TO04,TSHE,1988,LIVE,291,34.428,689.421,289.557,261.687,16
TP001,6,TO04,TSHE,1988,MORTALITY,15,2.095,39.351,16.528,15.177,16
TP001,6,TO04,PSME,1988,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,PSME,1988,LIVE,7,18.413,512.79,230.243,258.142,16
TP001,6,TO04,PSME,1988,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABGR,1988,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ABGR,1988,LIVE,4,1.581,28.304,9.906,12.92,16
TP001,6,TO04,ABGR,1988,MORTALITY,4,0.96,14.9,5.215,7.19,16
TP001,6,TO04,TSME,1988,INGROWTH,4,0.013,0.048,0.02,0.033,16
TP001,6,TO04,TSME,1988,LIVE,4,0.013,0.048,0.02,0.033,16
TP001,6,TO04,TSME,1988,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,THPL,1988,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,THPL,1988,LIVE,18,14.123,222.278,69.573,83.927,16
TP001,6,TO04,THPL,1988,MORTALITY,1,1.417,20.169,6.313,8.406,16
TP001,6,TO04,ABAM,1988,INGROWTH,2,0.043,0.331,0.138,0.165,16
TP001,6,TO04,ABAM,1988,LIVE,106,1.208,9.11,3.799,4.537,16
TP001,6,TO04,ABAM,1988,MORTALITY,4,0.148,1.582,0.66,0.743,16
TP001,6,TO04,ALRU,1988,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ALRU,1988,LIVE,0,0,0,0,0,16
TP001,6,TO04,ALRU,1988,MORTALITY,1,0.183,2.377,0.88,1.147,16
TP001,6,TO04,ALL,1988,INGROWTH,46,0.416,3.072,1.463,1.442,16
TP001,6,TO04,ALL,1988,LIVE,440,70.016,1464.32,604.518,622.292,16
TP001,6,TO04,ALL,1988,MORTALITY,22,4.803,78.38,29.595,32.662,16
TP001,6,TO04,TABR,1993,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,TABR,1993,LIVE,4,0.144,1.534,0.92,0.662,16
TP001,6,TO04,TABR,1993,MORTALITY,1,0.019,0.162,0.097,0.073,16
TP001,6,TO04,ABAM,1993,INGROWTH,33,0.249,1.595,0.665,0.819,16
TP001,6,TO04,ABAM,1993,LIVE,129,1.468,11.373,4.743,5.632,16
TP001,6,TO04,ABAM,1993,MORTALITY,4,0.042,0.262,0.109,0.135,16
TP001,6,TO04,PSME,1993,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,PSME,1993,LIVE,7,18.933,530.651,238.262,267.164,16
TP001,6,TO04,PSME,1993,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABGR,1993,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,ABGR,1993,LIVE,4,1.682,30.743,10.76,13.926,16
TP001,6,TO04,ABGR,1993,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,TSME,1993,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,TSME,1993,LIVE,4,0.013,0.048,0.02,0.033,16
TP001,6,TO04,TSME,1993,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,THPL,1993,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,THPL,1993,LIVE,17,14.813,235.327,73.657,88.559,16
TP001,6,TO04,THPL,1993,MORTALITY,1,0.071,0.434,0.136,0.287,16
TP001,6,TO04,TSHE,1993,INGROWTH,35,0.256,1.833,0.77,0.853,16
TP001,6,TO04,TSHE,1993,LIVE,300,34.023,681.587,286.266,258.676,16
TP001,6,TO04,TSHE,1993,MORTALITY,20,2.592,54.096,22.72,20.381,16
TP001,6,TO04,ALL,1993,INGROWTH,68,0.505,3.428,1.435,1.672,16
TP001,6,TO04,ALL,1993,LIVE,464,71.076,1491.263,614.629,634.651,16
TP001,6,TO04,ALL,1993,MORTALITY,26,2.725,54.953,23.062,20.877,16
TP001,6,TO04,TABR,1998,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,TABR,1998,LIVE,4,0.084,0.794,0.476,0.351,16
TP001,6,TO04,TABR,1998,MORTALITY,1,0.068,0.825,0.495,0.348,16
TP001,6,TO04,ABAM,1998,INGROWTH,12,0.054,0.28,0.117,0.15,16
TP001,6,TO04,ABAM,1998,LIVE,140,1.731,13.942,5.814,6.852,16
TP001,6,TO04,ABAM,1998,MORTALITY,5,0.045,0.326,0.136,0.163,16
TP001,6,TO04,PSME,1998,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,PSME,1998,LIVE,7,18.976,531.822,238.788,267.754,16
TP001,6,TO04,PSME,1998,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABGR,1998,INGROWTH,1,0.021,0.11,0.038,0.079,16
TP001,6,TO04,ABGR,1998,LIVE,4,1.736,33.129,11.595,14.778,16
TP001,6,TO04,ABGR,1998,MORTALITY,1,0.083,0.761,0.266,0.449,16
TP001,6,TO04,TSME,1998,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,TSME,1998,LIVE,0,0,0,0,0,16
TP001,6,TO04,TSME,1998,MORTALITY,4,0.013,0.048,0.02,0.033,16
TP001,6,TO04,THPL,1998,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,THPL,1998,LIVE,17,15.663,255.987,80.124,93.961,16
TP001,6,TO04,THPL,1998,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,TSHE,1998,INGROWTH,45,0.499,4.021,1.689,1.83,16
TP001,6,TO04,TSHE,1998,LIVE,303,32.656,637.032,267.554,243.057,16
TP001,6,TO04,TSHE,1998,MORTALITY,41,4.112,98.235,41.259,35.982,16
TP001,6,TO04,ALL,1998,INGROWTH,58,0.573,4.411,1.844,2.059,16
TP001,6,TO04,ALL,1998,LIVE,473,70.846,1472.706,604.351,626.753,16
TP001,6,TO04,ALL,1998,MORTALITY,53,4.321,100.195,42.176,36.975,16
TP001,6,TO04,TABR,2008,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,TABR,2008,LIVE,4,0.095,0.936,0.562,0.411,16
TP001,6,TO04,TABR,2008,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABAM,2008,INGROWTH,24,0.182,1.152,0.481,0.593,16
TP001,6,TO04,ABAM,2008,LIVE,122,1.854,15.773,6.577,7.678,16
TP001,6,TO04,ABAM,2008,MORTALITY,36,0.388,3.257,1.358,1.584,16
TP001,6,TO04,PSME,2008,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,PSME,2008,LIVE,7,19.782,558.648,250.833,281.302,16
TP001,6,TO04,PSME,2008,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,ABGR,2008,INGROWTH,1,0.026,0.154,0.054,0.107,16
TP001,6,TO04,ABGR,2008,LIVE,5,1.948,38.105,13.337,16.817,16
TP001,6,TO04,ABGR,2008,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,THPL,2008,INGROWTH,0,0,0,0,0,16
TP001,6,TO04,THPL,2008,LIVE,17,17.597,293.977,92.015,106.93,16
TP001,6,TO04,THPL,2008,MORTALITY,0,0,0,0,0,16
TP001,6,TO04,TSHE,2008,INGROWTH,89,0.674,5.009,2.104,2.314,16
TP001,6,TO04,TSHE,2008,LIVE,325,31.514,605.197,254.183,231.529,16
TP001,6,TO04,TSHE,2008,MORTALITY,49,5.347,115.645,48.571,43.267,16
TP001,6,TO04,ALL,2008,INGROWTH,114,0.883,6.315,2.638,3.014,16
TP001,6,TO04,ALL,2008,LIVE,478,72.79,1512.635,617.506,644.667,16
TP001,6,TO04,ALL,2008,MORTALITY,85,5.735,118.902,49.929,44.851,16
TP001,6,TO11,PISI,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PISI,1978,LIVE,1,0.105,1.556,0.576,0.552,16
TP001,6,TO11,PISI,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,THPL,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,THPL,1978,LIVE,16,21.494,343.567,107.536,129.321,16
TP001,6,TO11,THPL,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,TSHE,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,TSHE,1978,LIVE,212,32.389,676.482,284.122,255.059,16
TP001,6,TO11,TSHE,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,PSME,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PSME,1978,LIVE,16,35.328,955.368,428.96,480.616,16
TP001,6,TO11,PSME,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,ALRU,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,ALRU,1978,LIVE,1,0.035,0.296,0.11,0.157,16
TP001,6,TO11,ALRU,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,ALL,1978,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,ALL,1978,LIVE,245,89.35,1977.269,821.305,865.705,16
TP001,6,TO11,ALL,1978,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,PISI,1984,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PISI,1984,LIVE,1,0.121,1.837,0.68,0.651,16
TP001,6,TO11,PISI,1984,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,THPL,1984,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,THPL,1984,LIVE,16,22.025,352.81,110.43,132.838,16
TP001,6,TO11,THPL,1984,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,TSHE,1984,INGROWTH,12,0.035,0.168,0.071,0.085,16
TP001,6,TO11,TSHE,1984,LIVE,211,31.572,659.181,276.856,248.558,16
TP001,6,TO11,TSHE,1984,MORTALITY,18,2.604,62.463,26.234,22.912,16
TP001,6,TO11,PSME,1984,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PSME,1984,LIVE,16,35.973,976.359,438.385,491.213,16
TP001,6,TO11,PSME,1984,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,ALRU,1984,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,ALRU,1984,LIVE,1,0.035,0.303,0.112,0.161,16
TP001,6,TO11,ALRU,1984,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,ALL,1984,INGROWTH,12,0.035,0.168,0.071,0.085,16
TP001,6,TO11,ALL,1984,LIVE,245,89.725,1990.49,826.463,873.422,16
TP001,6,TO11,ALL,1984,MORTALITY,18,2.604,62.463,26.234,22.912,16
TP001,6,TO11,PISI,1990,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PISI,1990,LIVE,1,0.137,2.134,0.79,0.757,16
TP001,6,TO11,PISI,1990,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,THPL,1990,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,THPL,1990,LIVE,16,22.686,377.424,118.134,137.37,16
TP001,6,TO11,THPL,1990,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,TSHE,1990,INGROWTH,20,0.06,0.292,0.123,0.147,16
TP001,6,TO11,TSHE,1990,LIVE,217,32.108,676.473,284.119,254.615,16
TP001,6,TO11,TSHE,1990,MORTALITY,15,1.163,24.157,10.146,9.089,16
TP001,6,TO11,PSME,1990,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PSME,1990,LIVE,16,36.602,997.453,447.857,501.865,16
TP001,6,TO11,PSME,1990,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,ALRU,1990,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,ALRU,1990,LIVE,1,0.036,0.311,0.115,0.164,16
TP001,6,TO11,ALRU,1990,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,ALL,1990,INGROWTH,20,0.06,0.292,0.123,0.147,16
TP001,6,TO11,ALL,1990,LIVE,250,91.57,2053.795,851.013,894.77,16
TP001,6,TO11,ALL,1990,MORTALITY,15,1.163,24.157,10.146,9.089,16
TP001,6,TO11,PISI,1995,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PISI,1995,LIVE,1,0.139,2.158,0.798,0.765,16
TP001,6,TO11,PISI,1995,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,THPL,1995,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,THPL,1995,LIVE,16,23.206,393.892,123.288,140.962,16
TP001,6,TO11,THPL,1995,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,TSHE,1995,INGROWTH,14,0.064,0.391,0.164,0.188,16
TP001,6,TO11,TSHE,1995,LIVE,208,32.229,686.418,288.296,257.801,16
TP001,6,TO11,TSHE,1995,MORTALITY,22,1.663,35.103,14.743,13.19,16
TP001,6,TO11,PSME,1995,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PSME,1995,LIVE,16,36.999,1010.784,453.842,508.596,16
TP001,6,TO11,PSME,1995,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,ALRU,1995,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,ALRU,1995,LIVE,0,0,0,0,0,16
TP001,6,TO11,ALRU,1995,MORTALITY,1,0.036,0.311,0.115,0.164,16
TP001,6,TO11,ALL,1995,INGROWTH,14,0.064,0.391,0.164,0.188,16
TP001,6,TO11,ALL,1995,LIVE,240,92.573,2093.252,866.224,908.125,16
TP001,6,TO11,ALL,1995,MORTALITY,23,1.699,35.414,14.858,13.354,16
TP001,6,TO11,PISI,2000,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PISI,2000,LIVE,1,0.143,2.243,0.83,0.795,16
TP001,6,TO11,PISI,2000,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,THPL,2000,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,THPL,2000,LIVE,16,23.742,404.429,126.586,144.606,16
TP001,6,TO11,THPL,2000,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,TSHE,2000,INGROWTH,28,0.107,0.557,0.234,0.277,16
TP001,6,TO11,TSHE,2000,LIVE,189,32.559,711.425,298.799,265.986,16
TP001,6,TO11,TSHE,2000,MORTALITY,39,1.194,15.982,6.713,6.565,16
TP001,6,TO11,PSME,2000,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PSME,2000,LIVE,16,37.602,1030.333,462.62,518.506,16
TP001,6,TO11,PSME,2000,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,ALL,2000,INGROWTH,28,0.107,0.557,0.234,0.277,16
TP001,6,TO11,ALL,2000,LIVE,221,94.046,2148.429,888.834,929.894,16
TP001,6,TO11,ALL,2000,MORTALITY,39,1.194,15.982,6.713,6.565,16
TP001,6,TO11,PISI,2008,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PISI,2008,LIVE,1,0.139,2.158,0.798,0.765,16
TP001,6,TO11,PISI,2008,MORTALITY,0,0,0,0,0,16
TP001,6,TO11,THPL,2008,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,THPL,2008,LIVE,15,24.273,419.279,131.234,148.981,16
TP001,6,TO11,THPL,2008,MORTALITY,1,0.269,2.556,0.8,1.286,16
TP001,6,TO11,TSHE,2008,INGROWTH,40,0.139,0.715,0.3,0.356,16
TP001,6,TO11,TSHE,2008,LIVE,199,31.127,680.544,285.829,254.396,16
TP001,6,TO11,TSHE,2008,MORTALITY,29,3.938,95.073,39.931,34.825,16
TP001,6,TO11,PSME,2008,INGROWTH,0,0,0,0,0,16
TP001,6,TO11,PSME,2008,LIVE,15,35.58,978.585,439.385,492.49,16
TP001,6,TO11,PSME,2008,MORTALITY,1,2.752,76.168,34.2,38.347,16
TP001,6,TO11,ALL,2008,INGROWTH,40,0.139,0.715,0.3,0.356,16
TP001,6,TO11,ALL,2008,LIVE,228,91.118,2080.566,857.246,896.632,16
TP001,6,TO11,ALL,2008,MORTALITY,30,6.959,173.797,74.93,74.457,16
TP001,6,UCRS,SEGI,1983,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,SEGI,1983,LIVE,14,95.068,2016.271,685.532,744.461,40
TP001,6,UCRS,SEGI,1983,MORTALITY,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1983,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1983,LIVE,326,41.555,820.843,343.933,356.299,40
TP001,6,UCRS,ABCO,1983,MORTALITY,0,0,0,0,0,40
TP001,6,UCRS,PILA,1983,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,PILA,1983,LIVE,23,2.883,52.535,20.804,20.552,40
TP001,6,UCRS,PILA,1983,MORTALITY,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1983,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1983,LIVE,61,5.332,81.085,32.353,41.963,40
TP001,6,UCRS,ABMA,1983,MORTALITY,0,0,0,0,0,40
TP001,6,UCRS,ALL,1983,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ALL,1983,LIVE,422,144.837,2970.734,1082.622,1163.275,40
TP001,6,UCRS,ALL,1983,MORTALITY,0,0,0,0,0,40
TP001,6,UCRS,SEGI,1988,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,SEGI,1988,LIVE,14,93.94,1973.202,670.889,732.674,40
TP001,6,UCRS,SEGI,1988,MORTALITY,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1988,INGROWTH,27,0.003,0.003,0.001,0.004,40
TP001,6,UCRS,ABCO,1988,LIVE,340,42.349,831.516,348.405,361.794,40
TP001,6,UCRS,ABCO,1988,MORTALITY,13,1.403,36.743,15.395,14.395,40
TP001,6,UCRS,PILA,1988,INGROWTH,1,0,0,0,0,40
TP001,6,UCRS,PILA,1988,LIVE,24,3.002,54.751,21.682,21.413,40
TP001,6,UCRS,PILA,1988,MORTALITY,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1988,INGROWTH,7,0.001,0.001,0,0.001,40
TP001,6,UCRS,ABMA,1988,LIVE,66,5.784,89.161,35.575,46.083,40
TP001,6,UCRS,ABMA,1988,MORTALITY,2,0.011,0.04,0.016,0.035,40
TP001,6,UCRS,ALL,1988,INGROWTH,35,0.004,0.004,0.002,0.005,40
TP001,6,UCRS,ALL,1988,LIVE,442,145.074,2948.63,1076.551,1161.964,40
TP001,6,UCRS,ALL,1988,MORTALITY,15,1.413,36.783,15.411,14.43,40
TP001,6,UCRS,SEGI,1994,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,SEGI,1994,LIVE,14,96.267,2029.922,690.174,752.192,40
TP001,6,UCRS,SEGI,1994,MORTALITY,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1994,INGROWTH,17,0.004,0.005,0.002,0.006,40
TP001,6,UCRS,ABCO,1994,LIVE,333,42.348,828.911,347.314,362.006,40
TP001,6,UCRS,ABCO,1994,MORTALITY,25,2.318,47.872,20.058,20.344,40
TP001,6,UCRS,PILA,1994,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,PILA,1994,LIVE,22,3.095,56.929,22.544,22.21,40
TP001,6,UCRS,PILA,1994,MORTALITY,2,0.034,0.212,0.084,0.127,40
TP001,6,UCRS,ABMA,1994,INGROWTH,7,0.001,0.001,0,0.001,40
TP001,6,UCRS,ABMA,1994,LIVE,66,5.724,90.399,36.069,46.588,40
TP001,6,UCRS,ABMA,1994,MORTALITY,7,0.448,5.518,2.202,2.955,40
TP001,6,UCRS,ALL,1994,INGROWTH,24,0.006,0.006,0.003,0.008,40
TP001,6,UCRS,ALL,1994,LIVE,433,147.434,3006.161,1096.1,1182.996,40
TP001,6,UCRS,ALL,1994,MORTALITY,33,2.799,53.602,22.344,23.427,40
TP001,6,UCRS,ABCO,1995,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1995,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1995,MORTALITY,2,0.002,0.003,0.001,0.003,40
TP001,6,UCRS,PILA,1995,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,PILA,1995,LIVE,0,0,0,0,0,40
TP001,6,UCRS,PILA,1995,MORTALITY,1,0.003,0.012,0.005,0.009,40
TP001,6,UCRS,ABMA,1995,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1995,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1995,MORTALITY,2,0.016,0.062,0.025,0.054,40
TP001,6,UCRS,ALL,1995,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ALL,1995,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ALL,1995,MORTALITY,4,0.02,0.077,0.031,0.066,40
TP001,6,UCRS,ABCO,1996,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1996,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1996,MORTALITY,3,0.081,0.695,0.291,0.416,40
TP001,6,UCRS,ABMA,1996,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1996,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1996,MORTALITY,2,0.006,0.022,0.009,0.02,40
TP001,6,UCRS,ALL,1996,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ALL,1996,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ALL,1996,MORTALITY,4,0.087,0.716,0.3,0.436,40
TP001,6,UCRS,ABCO,1997,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1997,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ABCO,1997,MORTALITY,2,0.068,0.516,0.216,0.325,40
TP001,6,UCRS,ABMA,1997,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1997,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ABMA,1997,MORTALITY,2,0.019,0.084,0.034,0.07,40
TP001,6,UCRS,ALL,1997,INGROWTH,0,0,0,0,0,40
TP001,6,UCRS,ALL,1997,LIVE,0,0,0,0,0,40
TP001,6,UCRS,ALL,1997,MORTALITY,4,0.087,0.6,0.25,0.395,40
TP001,6,WI01,TSHE,1910,INGROWTH,0,0,0,0,0,1
TP001,6,WI01,TSHE,1910,LIVE,3,0.011,0.057,0.024,0.028,1
TP001,6,WI01,TSHE,1910,MORTALITY,0,0,0,0,0,1
TP001,6,WI01,PSME,1910,INGROWTH,0,0,0,0,0,1
TP001,6,WI01,PSME,1910,LIVE,463,41.211,586.523,263.349,287.084,1
TP001,6,WI01,PSME,1910,MORTALITY,0,0,0,0,0,1
TP001,6,WI01,CONU,1910,INGROWTH,0,0,0,0,0,1
TP001,6,WI01,CONU,1910,LIVE,5,0.056,0.365,0.212,0.2,1
TP001,6,WI01,CONU,1910,MORTALITY,0,0,0,0,0,1
TP001,6,WI01,CACH,1910,INGROWTH,0,0,0,0,0,1
TP001,6,WI01,CACH,1910,LIVE,23,0.705,5.589,2.348,3.341,1
TP001,6,WI01,CACH,1910,MORTALITY,0,0,0,0,0,1
TP001,6,WI01,ARME,1910,INGROWTH,0,0,0,0,0,1
TP001,6,WI01,ARME,1910,LIVE,5,0.46,4.236,2.457,2.718,1
TP001,6,WI01,ARME,1910,MORTALITY,0,0,0,0,0,1
TP001,6,WI01,PRUNU,1910,INGROWTH,0,0,0,0,0,1
TP001,6,WI01,PRUNU,1910,LIVE,25,0.323,2.195,0.812,1.201,1
TP001,6,WI01,PRUNU,1910,MORTALITY,0,0,0,0,0,1
TP001,6,WI01,ACMA,1910,INGROWTH,0,0,0,0,0,1
TP001,6,WI01,ACMA,1910,LIVE,13,0.477,5.177,2.278,2.831,1
TP001,6,WI01,ACMA,1910,MORTALITY,0,0,0,0,0,1
TP001,6,WI01,ALL,1910,INGROWTH,0,0,0,0,0,1
TP001,6,WI01,ALL,1910,LIVE,534,43.242,604.144,271.48,297.404,1
TP001,6,WI01,ALL,1910,MORTALITY,0,0,0,0,0,1
