DBCODE,ENTITY,PLOTID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP_BIO,MEAN_ANNUAL_NPP_JENKBIO
TP001,9,HGBK0604,1981,1988,ALL,0,2.7101,57.0735,25.626,28.3817,3.6609,28.3817
TP001,7,HGBK0604,1981,1988,PSME,0,2.7101,57.0735,25.626,28.3817,3.6609,4.0545
TP001,9,HGBK0604,1988,1994,ALL,0,1.086,43.5299,19.5396,21.9992,3.502,22.2625
TP001,7,HGBK0604,1988,1994,PSME,0,1.0472,43.346,19.4623,21.9058,3.4891,3.9142
TP001,7,HGBK0604,1988,1994,TSHE,0,0.0388,0.184,0.0773,0.0934,0.0129,0.0156
TP001,9,HGBK0604,1994,2000,ALL,0,-12.5187,-189.3968,-85.054,-92.9211,-11.6668,-90.2019
TP001,7,HGBK0604,1994,2000,PSME,0,-12.5895,-189.9068,-85.2681,-93.1596,-11.7025,-12.8073
TP001,7,HGBK0604,1994,2000,TSHE,0,0.0707,0.5099,0.2142,0.2385,0.0357,0.0397
TP001,9,HGBK0604,2000,2006,ALL,0,3.2316,69.9431,31.3745,34.8151,22.4124,53.6362
TP001,7,HGBK0604,2000,2006,PSME,0,3.1221,68.9109,30.941,34.3546,22.3401,24.5469
TP001,7,HGBK0604,2000,2006,TSHE,0,0.1096,1.0322,0.4335,0.4605,0.0723,0.0767
TP001,9,HGBK0605,1981,1988,ALL,0,0.9041,43.8722,19.6831,22.2517,2.8119,22.2517
TP001,7,HGBK0605,1981,1988,PSME,0,0.8162,43.3358,19.4578,21.9926,2.7797,3.1418
TP001,7,HGBK0605,1981,1988,TSHE,0,0.0879,0.5364,0.2253,0.2591,0.0322,0.037
TP001,9,HGBK0605,1988,1994,ALL,0,1.1132,45.1381,20.2578,22.8233,8.0054,27.8706
TP001,7,HGBK0605,1988,1994,PSME,0,1.0746,44.821,20.1246,22.6787,7.9832,8.8271
TP001,7,HGBK0605,1988,1994,TSHE,0,0.0386,0.317,0.1332,0.1446,0.0222,0.0241
TP001,9,HGBK0605,1994,2000,ALL,0,2.5779,74.462,33.4161,37.3772,9.4532,41.616
TP001,7,HGBK0605,1994,2000,PSME,0,2.514,73.8623,33.1642,37.1099,9.4112,10.4238
TP001,7,HGBK0605,1994,2000,TSHE,0,0.0639,0.5997,0.2519,0.2674,0.042,0.0446
TP001,9,HGBK0605,2000,2006,ALL,0,5.0533,108.299,48.6007,53.8859,10.8993,56.9334
TP001,7,HGBK0605,2000,2006,PSME,0,4.9694,107.4182,48.2308,53.502,10.8376,11.9645
TP001,7,HGBK0605,2000,2006,TSHE,0,0.0839,0.8808,0.3699,0.3839,0.0617,0.064
TP001,9,HGBK0606,1981,1988,ALL,0,5.5312,119.3978,53.5842,59.4048,7.6549,59.4048
TP001,7,HGBK0606,1981,1988,CACH,0,0.0175,0.176,0.0739,0.1013,0.0106,0.0145
TP001,7,HGBK0606,1981,1988,PSME,0,5.4575,118.5211,53.216,59.0074,7.6023,8.4296
TP001,7,HGBK0606,1981,1988,TSHE,0,0.0563,0.7006,0.2943,0.2961,0.042,0.0423
TP001,9,HGBK0606,1988,1994,ALL,0,3.5488,88.4369,39.7962,43.6789,7.1367,44.2232
TP001,7,HGBK0606,1988,1994,CACH,0,-0.48,-3.825,-1.6065,-2.2838,-0.2677,-0.3806
TP001,7,HGBK0606,1988,1994,PSME,0,3.9675,91.4725,41.0711,45.632,7.3492,8.1496
TP001,7,HGBK0606,1988,1994,TSHE,0,0.0612,0.7894,0.3316,0.3307,0.0553,0.0551
TP001,9,HGBK0606,1994,2000,ALL,0,-3.9162,-32.6322,-14.6857,-15.4026,-0.9163,-13.6477
TP001,7,HGBK0606,1994,2000,CACH,0,0,0,0,0,0,0
TP001,7,HGBK0606,1994,2000,PSME,0,-4.025,-33.798,-15.1753,-15.9016,-1.2657,-1.2759
TP001,7,HGBK0606,1994,2000,TSHE,0,0.1087,1.1657,0.4896,0.499,0.0816,0.0832
TP001,9,HGBK0606,2000,2006,ALL,0,2.8825,74.6228,33.465,37.2916,15.8509,48.5332
TP001,7,HGBK0606,2000,2006,PSME,0,2.7712,73.2224,32.8768,36.7066,15.7529,17.3594
TP001,7,HGBK0606,2000,2006,TSHE,0,0.1112,1.4004,0.5882,0.5849,0.098,0.0975
TP001,9,HGBK0607,1981,1988,ALL,0,3.5466,63.8649,29.5118,32.1681,4.216,32.1681
TP001,7,HGBK0607,1981,1988,CACH,0,0.0045,0.0445,0.0187,0.0255,0.0027,0.0036
TP001,7,HGBK0607,1981,1988,CONU,0,0.9614,6.3946,3.7089,3.5014,0.5298,0.5002
TP001,7,HGBK0607,1981,1988,PSME,0,2.5807,57.4259,25.7842,28.6412,3.6835,4.0916
TP001,9,HGBK0607,1988,1994,ALL,0,1.2125,46.409,19.6803,22.736,3.6244,23.0615
TP001,7,HGBK0607,1988,1994,CACH,0,0.008,0.0898,0.0377,0.0514,0.0063,0.0086
TP001,7,HGBK0607,1988,1994,CONU,0,-1.2636,-8.8147,-5.1125,-4.8186,-0.5077,-0.4777
TP001,7,HGBK0607,1988,1994,PSME,0,2.4682,55.1338,24.7551,27.5032,4.1258,4.5839
TP001,9,HGBK0607,1994,2000,ALL,0,-2.0068,-25.5219,-11.4633,-12.356,-1.0585,-11.5529
TP001,7,HGBK0607,1994,2000,CACH,0,0.0125,0.1369,0.0575,0.0784,0.0096,0.0131
TP001,7,HGBK0607,1994,2000,CONU,0,0,0,0,0,0,0
TP001,7,HGBK0607,1994,2000,PSME,0,-2.0193,-25.6588,-11.5208,-12.4344,-1.9201,-2.0724
TP001,9,HGBK0607,2000,2006,ALL,0,1.9591,45.5741,20.4627,22.7761,9.2463,29.2041
TP001,7,HGBK0607,2000,2006,CACH,0,0,0,0,0,0,0
TP001,7,HGBK0607,2000,2006,PSME,0,1.9591,45.5741,20.4627,22.7761,9.2463,10.224
TP001,9,HGBK0608,1981,1988,ALL,0,1.3062,37.7848,16.9538,18.972,2.422,18.972
TP001,7,HGBK0608,1981,1988,PSME,0,1.2375,37.3873,16.7869,18.7779,2.3981,2.6826
TP001,7,HGBK0608,1981,1988,TSHE,0,0.0687,0.3975,0.167,0.1941,0.0239,0.0277
TP001,9,HGBK0608,1988,1994,ALL,0,2.9188,60.1335,26.9871,29.8951,5.9199,31.4288
TP001,7,HGBK0608,1988,1994,PSME,0,2.8638,59.6914,26.8015,29.6929,5.889,6.4825
TP001,7,HGBK0608,1988,1994,TSHE,0,0.055,0.442,0.1857,0.2022,0.0309,0.0337
TP001,9,HGBK0608,1994,2000,ALL,0,1.1737,32.0419,14.3525,16.065,2.3921,16.065
TP001,7,HGBK0608,1994,2000,PSME,0,1.0225,30.8583,13.8554,15.5221,2.3092,2.587
TP001,7,HGBK0608,1994,2000,TSHE,0,0.1512,1.1836,0.4971,0.5429,0.0829,0.0905
TP001,9,HGBK0608,2000,2006,ALL,0,2.4062,50.1361,22.4628,24.9018,4.557,25.7833
TP001,7,HGBK0608,2000,2006,PSME,0,2.2212,48.4688,21.7625,24.1569,4.4403,4.9076
TP001,7,HGBK0608,2000,2006,TSHE,0,0.185,1.6674,0.7003,0.745,0.1167,0.1242
TP001,7,HGBK0609,1981,1988,ACMA,0,0.1559,1.245,0.5478,0.7357,0.0783,0.1051
TP001,9,HGBK0609,1981,1988,ALL,0,0.9962,27.6254,12.3926,14.0537,1.7704,14.0537
TP001,7,HGBK0609,1981,1988,PSME,0,0.8403,26.3804,11.8448,13.318,1.6921,1.9026
TP001,7,HGBK0609,1988,1994,ACMA,0,0.0228,0.2374,0.1045,0.1315,0.0174,0.0219
TP001,9,HGBK0609,1988,1994,ALL,0,3.2421,70.2907,31.5584,35.027,9.5243,39.6937
TP001,7,HGBK0609,1988,1994,PSME,0,3.2193,70.0533,31.4539,34.8955,9.5069,10.4826
TP001,7,HGBK0609,1994,2000,ACMA,0,0.0976,0.8322,0.3662,0.4819,0.061,0.0803
TP001,9,HGBK0609,1994,2000,ALL,0,2.616,61.9448,27.8057,31.0209,4.7662,31.1618
TP001,7,HGBK0609,1994,2000,PSME,0,2.5184,61.1127,27.4396,30.539,4.7052,5.2308
TP001,7,HGBK0609,2000,2006,ACMA,0,0.0304,0.2919,0.1284,0.1635,0.0214,0.0273
TP001,9,HGBK0609,2000,2006,ALL,0,3.5412,79.307,35.6062,39.5853,6.4876,40.1804
TP001,7,HGBK0609,2000,2006,PSME,0,3.5108,79.0151,35.4778,39.4218,6.4662,7.1654
TP001,9,HGBK0610,1981,1988,ALL,0,3.9511,89.0802,39.9867,44.4295,5.7124,44.4295
TP001,7,HGBK0610,1981,1988,PSME,0,3.8878,88.7237,39.837,44.255,5.691,6.3221
TP001,7,HGBK0610,1981,1988,TSHE,0,0.0632,0.3564,0.1497,0.1745,0.0214,0.0249
TP001,9,HGBK0610,1988,1994,ALL,0,4.2709,95.0837,42.669,47.4078,8.0071,48.3768
TP001,7,HGBK0610,1988,1994,PSME,0,4.1504,94.2699,42.3272,47.0227,7.9502,8.8062
TP001,7,HGBK0610,1988,1994,TSHE,0,0.1205,0.8138,0.3418,0.385,0.057,0.0642
TP001,9,HGBK0610,1994,2000,ALL,0,1.1945,57.661,25.8633,29.2411,4.6928,29.6531
TP001,7,HGBK0610,1994,2000,PSME,0,1.0776,56.7474,25.4796,28.8216,4.6288,5.2157
TP001,7,HGBK0610,1994,2000,TSHE,0,0.1169,0.9136,0.3837,0.4195,0.064,0.0699
TP001,9,HGBK0610,2000,2006,ALL,0,1.4821,55.0888,24.7073,27.8193,8.049,32.0925
TP001,7,HGBK0610,2000,2006,PSME,0,1.3795,54.1391,24.3085,27.3956,7.9826,8.8392
TP001,7,HGBK0610,2000,2006,TSHE,0,0.1026,0.9497,0.3989,0.4237,0.0665,0.0706
TP001,9,HGBK0611,1981,1988,ALL,0,3.4571,73.168,32.8525,36.4221,4.6932,36.4221
TP001,7,HGBK0611,1981,1988,PSME,0,3.4571,73.168,32.8525,36.4221,4.6932,5.2032
TP001,9,HGBK0611,1988,1994,ALL,0,2.4046,59.1296,26.5492,29.5588,4.6709,29.823
TP001,7,HGBK0611,1988,1994,PSME,0,2.4046,59.1296,26.5492,29.5588,4.6709,5.1906
TP001,9,HGBK0611,1994,2000,ALL,0,3.0346,69.9874,31.4243,34.9407,5.6781,35.4138
TP001,7,HGBK0611,1994,2000,PSME,0,3.0346,69.9874,31.4243,34.9407,5.6781,6.2966
TP001,7,HGBK0611,2000,2006,ACGL,0,0.1216,0.9118,0.4012,0.5493,0.0669,0.0916
TP001,9,HGBK0611,2000,2006,ALL,0,1.1434,38.4097,17.2377,19.4809,2.9682,19.5824
TP001,7,HGBK0611,2000,2006,PSME,0,1.0218,37.4978,16.8365,18.9316,2.9013,3.2567
TP001,9,HGBK0612,1981,1988,ALL,0,3.8851,81.0476,36.3904,40.3633,5.1986,40.3633
TP001,7,HGBK0612,1981,1988,PSME,0,3.8851,81.0476,36.3904,40.3633,5.1986,5.7662
TP001,9,HGBK0612,1988,1994,ALL,0,1.9238,54.9983,24.6942,27.6199,4.5158,28.05
TP001,7,HGBK0612,1988,1994,PSME,0,1.9238,54.9983,24.6942,27.6199,4.5158,5.0335
TP001,9,HGBK0612,1994,2000,ALL,0,3.2201,78.1613,35.0944,39.1043,6.9906,40.3389
TP001,7,HGBK0612,1994,2000,PSME,0,3.2201,78.1613,35.0944,39.1043,6.9906,7.752
TP001,9,HGBK0612,2000,2006,ALL,0,2.4305,64.743,29.0696,32.4845,5.0804,32.7374
TP001,7,HGBK0612,2000,2006,PSME,0,2.4305,64.743,29.0696,32.4845,5.0804,5.667
TP001,9,HGBK0613,1981,1988,ALL,0,3.9575,87.5216,39.2829,43.5329,5.6118,43.5329
TP001,7,HGBK0613,1981,1988,PSME,0,3.2313,81.4472,36.5698,40.7865,5.2243,5.8266
TP001,7,HGBK0613,1981,1988,TABR,0,0.13,0.8993,0.5396,0.4232,0.0771,0.0605
TP001,7,HGBK0613,1981,1988,TSHE,0,0.5962,5.1752,2.1736,2.3232,0.3105,0.3319
TP001,9,HGBK0613,1988,1994,ALL,0,4.4675,98.7278,44.2458,49.0558,8.1809,49.93
TP001,7,HGBK0613,1988,1994,PSME,0,4.125,94.941,42.6285,47.4259,7.9113,8.7785
TP001,7,HGBK0613,1988,1994,TABR,0,0.0163,0.1493,0.0896,0.0668,0.0149,0.0111
TP001,7,HGBK0613,1988,1994,TSHE,0,0.3263,3.6376,1.5278,1.5631,0.2546,0.2605
TP001,9,HGBK0613,1994,2000,ALL,0,2.1137,62.532,27.9183,31.1196,4.653,31.1196
TP001,7,HGBK0613,1994,2000,PSME,0,1.635,56.6395,25.4311,28.6347,4.2385,4.7725
TP001,7,HGBK0613,1994,2000,TABR,0,0.0075,0.0683,0.041,0.0304,0.0068,0.0051
TP001,7,HGBK0613,1994,2000,TSHE,0,0.4712,5.8242,2.4462,2.4544,0.4077,0.4091
TP001,9,HGBK0613,2000,2006,ALL,0,4.64,104.5095,46.8115,51.8026,10.6728,54.9452
TP001,7,HGBK0613,2000,2006,PSME,0,4.2212,99.0699,44.4824,49.5316,10.2847,11.3979
TP001,7,HGBK0613,2000,2006,TABR,0,0.025,0.2473,0.1484,0.1095,0.0247,0.0183
TP001,7,HGBK0613,2000,2006,TSHE,0,0.3938,5.1923,2.1808,2.1615,0.3635,0.3602
TP001,7,HGBK0626,1981,1988,ACMA,0,0.0249,0.3298,0.1451,0.1728,0.0207,0.0247
TP001,9,HGBK0626,1981,1988,ALL,0,-1.6549,6.1492,2.758,3.7474,0.394,3.7474
TP001,7,HGBK0626,1981,1988,PSME,0,-1.6798,5.8194,2.6129,3.5746,0.3733,0.5107
TP001,7,HGBK0626,1988,1994,ACMA,0,0.0538,0.8005,0.3522,0.4141,0.0587,0.069
TP001,9,HGBK0626,1988,1994,ALL,0,3.8031,83.4887,37.4792,41.5967,13.8105,49.8463
TP001,7,HGBK0626,1988,1994,PSME,0,3.7493,82.6882,37.127,41.1826,13.7518,15.1134
TP001,7,HGBK0626,1994,2000,ACMA,0,0.1995,2.6184,1.1521,1.3806,0.192,0.2301
TP001,9,HGBK0626,1994,2000,ALL,0,-22.9633,-347.0935,-155.8685,-170.187,-25.1589,-169.2993
TP001,7,HGBK0626,1994,2000,PSME,0,-23.1627,-349.7119,-157.0206,-171.5677,-25.3509,-27.7069
TP001,7,HGBK0626,2000,2006,ACMA,0,0.311,4.5287,1.9926,2.3587,0.3321,0.3931
TP001,9,HGBK0626,2000,2006,ALL,0,-13.6404,-226.9945,-101.9613,-111.7295,12.6765,-79.2604
TP001,7,HGBK0626,2000,2006,PSME,0,-13.9514,-231.5233,-103.954,-114.0882,12.3443,13.4545
TP001,7,HGBK0627,1981,1988,ACMA,0,0.0668,1.0231,0.4502,0.5302,0.0643,0.0757
TP001,9,HGBK0627,1981,1988,ALL,0,-0.3437,23.126,10.3744,12.0464,1.4821,12.0464
TP001,7,HGBK0627,1981,1988,PSME,0,-0.4105,22.1029,9.9242,11.5162,1.4177,1.6452
TP001,7,HGBK0627,1988,1994,ACMA,0,0.0573,0.8727,0.384,0.4522,0.064,0.0754
TP001,9,HGBK0627,1988,1994,ALL,0,3.1217,66.331,29.76,33.0593,9.4305,37.926
TP001,7,HGBK0627,1988,1994,PSME,0,2.9821,64.95,29.1626,32.3622,9.3309,10.2604
TP001,7,HGBK0627,1988,1994,TSHE,0,0.0823,0.5083,0.2135,0.2449,0.0356,0.0408
TP001,7,HGBK0627,1994,2000,ACMA,0,0.0382,0.5997,0.2639,0.3107,0.044,0.0518
TP001,9,HGBK0627,1994,2000,ALL,0,-1.9057,-13.0875,-5.9155,-6.0016,-0.9859,-6.0016
TP001,7,HGBK0627,1994,2000,PSME,0,-2.1146,-14.8522,-6.6686,-6.8599,-1.1114,-1.1433
TP001,7,HGBK0627,1994,2000,TSHE,0,0.1706,1.165,0.4893,0.5476,0.0815,0.0913
TP001,7,HGBK0627,2000,2006,ACMA,0,0.0585,0.9265,0.4077,0.4801,0.0679,0.08
TP001,9,HGBK0627,2000,2006,ALL,0,2.716,68.192,30.5539,34.1371,9.8162,39.2955
TP001,7,HGBK0627,2000,2006,PSME,0,2.4284,65.335,29.3354,32.7832,9.6131,10.6223
TP001,7,HGBK0627,2000,2006,TSHE,0,0.2291,1.9305,0.8108,0.8738,0.1351,0.1456
TP001,7,HGBK0628,1981,1988,ACMA,0,-0.2816,-2.6337,-1.1588,-1.4917,-0.1655,-0.2131
TP001,9,HGBK0628,1981,1988,ALL,0,0.9403,43.9438,19.8473,21.5712,2.8353,21.5712
TP001,7,HGBK0628,1981,1988,CACH,0,-0.4129,-3.2008,-1.3443,-1.9206,-0.192,-0.2744
TP001,7,HGBK0628,1981,1988,PSME,0,1.6348,49.7782,22.3504,24.9835,3.1929,3.5691
TP001,7,HGBK0628,1988,1994,ACMA,0,0.031,0.4133,0.1819,0.2166,0.2443,0.3096
TP001,9,HGBK0628,1988,1994,ALL,0,1.722,48.8974,21.9512,24.5371,5.8113,26.9836
TP001,7,HGBK0628,1988,1994,CACH,0,0,0,0,0,0,0
TP001,7,HGBK0628,1988,1994,PSME,0,1.6909,48.4841,21.7694,24.3205,5.343,5.9063
TP001,7,HGBK0628,1994,2000,ACMA,0,0.0179,0.2441,0.1074,0.1277,0.0179,0.0213
TP001,9,HGBK0628,1994,2000,ALL,0,-0.8532,6.1135,2.7428,3.4544,2.4042,5.5689
TP001,7,HGBK0628,1994,2000,PSME,0,-0.8711,5.8695,2.6354,3.3267,2.3863,2.6689
TP001,7,HGBK0628,2000,2006,ACMA,0,0.0131,0.1869,0.0822,0.0977,0.0137,0.0163
TP001,9,HGBK0628,2000,2006,ALL,0,1.6277,44.5246,19.9899,22.3364,7.3497,26.7194
TP001,7,HGBK0628,2000,2006,PSME,0,1.6146,44.3377,19.9076,22.2387,7.336,8.0894
TP001,9,HGBK0701,1981,1988,ALL,0,-1.4809,-8.1352,-3.6527,-3.6536,-0.5218,-3.6536
TP001,7,HGBK0701,1981,1988,PSME,0,-1.4809,-8.1352,-3.6527,-3.6536,-0.5218,-0.5219
TP001,9,HGBK0701,1988,1994,ALL,0,2.4535,61.1472,27.4551,30.571,8.7949,35.1717
TP001,7,HGBK0701,1988,1994,PSME,0,2.4535,61.1472,27.4551,30.571,8.7949,9.6959
TP001,9,HGBK0701,1994,2000,ALL,0,-5.3091,-60.9324,-27.3586,-29.4276,-3.5204,-28.3014
TP001,7,HGBK0701,1994,2000,PSME,0,-5.3091,-60.9324,-27.3586,-29.4276,-3.5204,-3.7784
TP001,7,HGBK0701,2000,2006,ACGL,0,0.1444,1.1488,0.5055,0.6797,0.0842,0.1133
TP001,9,HGBK0701,2000,2006,ALL,0,3.3091,69.4971,31.1939,34.7204,13.7262,44.0269
TP001,7,HGBK0701,2000,2006,PSME,0,3.1647,68.3483,30.6884,34.0407,13.642,14.9799
TP001,9,HGBK0702,1981,1988,ALL,0,0.8842,30.5712,13.6935,15.3419,1.9562,15.3419
TP001,7,HGBK0702,1981,1988,PSME,0,0.7475,29.4333,13.2156,14.8288,1.8879,2.1184
TP001,7,HGBK0702,1981,1988,TSHE,0,0.1367,1.1379,0.4779,0.5131,0.0683,0.0733
TP001,9,HGBK0702,1988,1994,ALL,0,1.686,43.971,19.6925,21.9271,5.548,24.378
TP001,7,HGBK0702,1988,1994,PSME,0,1.4889,42.2304,18.9615,21.1496,5.4261,5.9758
TP001,7,HGBK0702,1988,1994,TSHE,0,0.197,1.7406,0.731,0.7775,0.1218,0.1296
TP001,9,HGBK0702,1994,2000,ALL,0,-15.3227,-218.8703,-98.3552,-107.1799,-14.3559,-104.9714
TP001,7,HGBK0702,1994,2000,PSME,0,-15.6256,-221.713,-99.5491,-108.4395,-14.5549,-15.8648
TP001,7,HGBK0702,1994,2000,TSHE,0,0.303,2.8427,1.1939,1.2596,0.199,0.2099
TP001,9,HGBK0702,2000,2006,ALL,0,3.4926,67.0661,29.9694,32.9595,25.0467,54.8589
TP001,7,HGBK0702,2000,2006,PSME,0,3.0665,62.1259,27.8945,30.8545,24.7009,27.0418
TP001,7,HGBK0702,2000,2006,TSHE,0,0.4261,4.9402,2.0749,2.105,0.3458,0.3508
TP001,7,HGBK0703,1981,1988,ACMA,0,-0.033,-0.5286,-0.2326,-0.2738,-0.0332,-0.0391
TP001,9,HGBK0703,1981,1988,ALL,0,2.3578,51.4845,23.3151,25.624,3.3307,25.624
TP001,7,HGBK0703,1981,1988,PSME,0,2.2051,50.7296,22.7776,25.2953,3.2539,3.6136
TP001,7,HGBK0703,1981,1988,TABR,0,0.1856,1.2835,0.7701,0.6025,0.11,0.0861
TP001,7,HGBK0703,1988,1994,ACMA,0,-0.7253,-8.3488,-3.6735,-4.496,-0.6122,-0.7493
TP001,9,HGBK0703,1988,1994,ALL,0,2.5067,58.4598,26.3274,28.7078,4.9788,29.3468
TP001,7,HGBK0703,1988,1994,PSME,0,3.2149,66.6364,29.9197,33.1277,5.5775,6.1603
TP001,7,HGBK0703,1988,1994,TABR,0,-0.011,0.049,0.0294,0.0128,0.0049,0.0021
TP001,7,HGBK0703,1988,1994,TSHE,0,0.0281,0.1232,0.0517,0.0633,0.0086,0.0106
TP001,7,HGBK0703,1994,2000,ACMA,0,-0.0842,-1.3106,-0.5767,-0.6812,0.6379,0.7795
TP001,9,HGBK0703,1994,2000,ALL,0,-9.3394,-148.5904,-66.7022,-73.0988,-10.3707,-72.1952
TP001,7,HGBK0703,1994,2000,PSME,0,-9.3284,-147.826,-66.3739,-72.6715,-11.0623,-12.1119
TP001,7,HGBK0703,1994,2000,TABR,0,0.011,0.1051,0.063,0.0462,0.0228,0.0183
TP001,7,HGBK0703,1994,2000,TSHE,0,0.0623,0.4412,0.1853,0.2076,0.0309,0.0346
TP001,7,HGBK0703,2000,2006,ACMA,0,0.3871,6.3398,2.7895,3.2951,0.4649,0.5492
TP001,9,HGBK0703,2000,2006,ALL,0,3.4444,70.7603,31.7206,35.313,20.5205,52.0509
TP001,7,HGBK0703,2000,2006,PSME,0,2.9328,63.2402,28.3948,31.4927,19.9663,21.9867
TP001,7,HGBK0703,2000,2006,TABR,0,0.022,0.225,0.135,0.0985,0.0225,0.0164
TP001,7,HGBK0703,2000,2006,TSHE,0,0.1026,0.9552,0.4012,0.4266,0.0669,0.0711
TP001,9,HGBK0704,1981,1988,ALL,0,4.5079,96.0784,43.0147,47.3303,6.145,47.3303
TP001,7,HGBK0704,1981,1988,CONU,0,0.072,0.3998,0.2319,0.2203,0.0331,0.0315
TP001,7,HGBK0704,1981,1988,PSME,0,4.0024,89.5792,40.2211,44.6299,5.7459,6.3757
TP001,7,HGBK0704,1981,1988,TSHE,0,0.4335,6.0994,2.5617,2.4801,0.366,0.3543
TP001,9,HGBK0704,1988,1994,ALL,0,0.4225,47.3695,21.0685,23.5213,4.0629,24.1145
TP001,7,HGBK0704,1988,1994,CONU,0,0.0061,0.0354,0.0205,0.0193,0.0034,0.0032
TP001,7,HGBK0704,1988,1994,PSME,0,-0.0012,40.2654,18.0792,20.704,3.5647,4.0438
TP001,7,HGBK0704,1988,1994,TSHE,0,0.4176,7.0687,2.9689,2.798,0.4948,0.4663
TP001,9,HGBK0704,1994,2000,ALL,0,1.9939,55.272,24.5869,27.1023,9.1602,32.6026
TP001,7,HGBK0704,1994,2000,CONU,0,-0.0781,-0.4351,-0.2524,-0.2396,-0.0421,-0.0399
TP001,7,HGBK0704,1994,2000,PSME,0,1.7253,49.7327,22.33,24.9862,8.7841,9.6647
TP001,7,HGBK0704,1994,2000,TSHE,0,0.3468,5.9744,2.5093,2.3557,0.4182,0.3926
TP001,9,HGBK0704,2000,2006,ALL,0,5.5971,120.0734,53.6852,59.0328,11.0438,61.3159
TP001,7,HGBK0704,2000,2006,CONU,0,0,0,0,0,0,0
TP001,7,HGBK0704,2000,2006,PSME,0,5.1209,112.2181,50.3859,55.9271,10.4518,11.5643
TP001,7,HGBK0704,2000,2006,TSHE,0,0.4762,7.8553,3.2992,3.1057,0.5499,0.5176
TP001,9,HGBK0705,1981,1988,ALL,0,4.9929,119.4075,54.0068,59.3223,7.7153,59.3223
TP001,7,HGBK0705,1981,1988,CACH,0,0.0659,0.8051,0.3381,0.4566,0.0483,0.0652
TP001,7,HGBK0705,1981,1988,PREM,0,-0.6506,-5.2685,-1.9493,-2.8664,-0.2785,-0.4095
TP001,7,HGBK0705,1981,1988,PSME,0,5.5776,123.8709,55.618,61.732,7.9454,8.8189
TP001,9,HGBK0705,1988,1994,ALL,0,3.5671,100.2901,45.3864,48.9997,8.578,50.238
TP001,7,HGBK0705,1988,1994,CACH,0,-1.3176,-12.2821,-5.1585,-7.1754,-0.8597,-1.1959
TP001,7,HGBK0705,1988,1994,PREM,0,0,0,0,0,0,0
TP001,7,HGBK0705,1988,1994,PSME,0,4.8847,112.5722,50.5449,56.1751,9.0758,10.068
TP001,9,HGBK0705,1994,2000,ALL,0,6,139.3253,62.5678,69.5284,12.4488,71.998
TP001,7,HGBK0705,1994,2000,CACH,0,-0.0282,-0.3712,-0.1559,-0.2106,0.8774,1.2197
TP001,7,HGBK0705,1994,2000,PSME,0,6.0282,139.6965,62.7237,69.739,11.5714,12.838
TP001,9,HGBK0705,2000,2006,ALL,0,5.0188,125.6388,56.7879,61.6447,9.8466,62.0543
TP001,7,HGBK0705,2000,2006,CACH,0,-1.2306,-12.9681,-5.4466,-7.4728,-0.9078,-1.2455
TP001,7,HGBK0705,2000,2006,PSME,0,6.2494,138.6069,62.2345,69.1175,10.7543,11.9292
TP001,9,HGBK0706,1981,1988,ALL,0,5.4898,116.5232,52.317,57.9939,7.4739,57.9939
TP001,7,HGBK0706,1981,1988,CACH,0,0.0072,0.0676,0.0284,0.0393,0.0041,0.0056
TP001,7,HGBK0706,1981,1988,PSME,0,5.4826,116.4557,52.2886,57.9546,7.4698,8.2792
TP001,9,HGBK0706,1988,1994,ALL,0,5.7317,117.609,52.8044,58.4808,9.5203,59.2566
TP001,7,HGBK0706,1988,1994,CACH,0,0.0072,0.0687,0.0289,0.0399,0.0048,0.0067
TP001,7,HGBK0706,1988,1994,PSME,0,5.7246,117.5403,52.7756,58.4409,9.5155,10.5159
TP001,9,HGBK0706,1994,2000,ALL,0,2.8072,71.3493,32.1107,35.3621,5.3518,35.3621
TP001,7,HGBK0706,1994,2000,CACH,0,-0.3509,-2.5824,-1.0846,-1.5629,-0.1808,-0.2605
TP001,7,HGBK0706,1994,2000,PSME,0,3.1581,73.9317,33.1953,36.925,5.5326,6.1542
TP001,9,HGBK0706,2000,2006,ALL,0,4.9701,105.2503,47.2574,52.4017,9.6738,54.4248
TP001,7,HGBK0706,2000,2006,CACH,0,0,0,0,0,0,0
TP001,7,HGBK0706,2000,2006,PSME,0,4.9701,105.2503,47.2574,52.4017,9.4931,10.4962
TP001,9,HGBK0707,1981,1988,ALL,0,6.3518,133.9204,60.142,66.6141,8.5917,66.6141
TP001,7,HGBK0707,1981,1988,CACH,0,0,-0.4064,-0.1707,-0.2038,-0.0244,-0.0291
TP001,7,HGBK0707,1981,1988,PSME,0,6.3518,134.3268,60.3127,66.8179,8.6161,9.5454
TP001,9,HGBK0707,1988,1994,ALL,0,3.779,93.3119,41.8944,46.6626,7.4574,47.2491
TP001,7,HGBK0707,1988,1994,CACH,0,0.0106,0.0904,0.038,0.0542,0.201,0.2937
TP001,7,HGBK0707,1988,1994,PSME,0,3.7683,93.2215,41.8565,46.6083,7.2564,8.0698
TP001,9,HGBK0707,1994,2000,ALL,0,4.5643,108.2113,48.6169,53.8818,9.6319,55.5406
