DBCODE,ENTITY,STANDID,PLOTID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP_BIO,MEAN_ANNUAL_NPP_JENKBIO
TP001,9,SI07,SI070001,1946,1951,ALL,0,0.9395,25.2513,11.5142,12.6101,2.4895,12.8124
TP001,7,SI07,SI070001,1946,1951,ALRU,0,-0.2088,-2.2325,-0.826,-1.1253,-0.1652,-0.2251
TP001,7,SI07,SI070001,1946,1951,PSME,0,1.1483,27.4838,12.3402,13.7354,2.6547,2.9493
TP001,9,SI08,SI080001,1926,1931,ALL,0,4.0983,78.933,35.531,39.0197,7.1062,39.0197
TP001,7,SI08,SI080001,1926,1931,ALRU,0,-0.1384,-1.1396,-0.4217,-0.6091,-0.0843,-0.1218
TP001,7,SI08,SI080001,1926,1931,PSME,0,4.2367,80.0726,35.9526,39.6288,7.1905,7.9258
TP001,9,SI08,SI080001,1931,1936,ALL,0,0.3395,34.5868,15.5295,17.5792,3.7839,18.3428
TP001,7,SI08,SI080001,1931,1936,ALRU,0,0,0,0,0,0,0
TP001,7,SI08,SI080001,1931,1936,PSME,0,0.3395,34.5868,15.5295,17.5792,3.6996,4.1576
TP001,9,SI08,SI080001,1936,1941,ALL,0,1.5777,51.0269,22.9111,25.6197,9.0765,30.478
TP001,7,SI08,SI080001,1936,1941,PSME,0,1.5777,51.0269,22.9111,25.6197,9.0765,9.9822
TP001,9,SI08,SI080001,1941,1946,ALL,0,2.1235,57.5998,25.8623,28.83,8.677,32.6241
TP001,7,SI08,SI080001,1941,1946,PSME,0,2.1235,57.5998,25.8623,28.83,8.677,9.5601
TP001,9,SI08,SI080001,1946,1951,ALL,0,2.5392,58.5005,26.2667,29.1674,7.8893,32.0241
TP001,7,SI08,SI080001,1946,1951,PSME,0,2.5392,58.5005,26.2667,29.1674,7.8893,8.6901
TP001,9,SI09,SI090001,1926,1931,ALL,0,-2.8626,-30.0539,-13.4942,-14.4283,-2.6988,-14.4283
TP001,7,SI09,SI090001,1926,1931,PSME,0,-2.8626,-30.0539,-13.4942,-14.4283,-2.6988,-2.8857
TP001,9,SI09,SI090001,1931,1936,ALL,0,-2.1678,-13.8796,-6.2319,-6.3575,7.4171,3.1372
TP001,7,SI09,SI090001,1931,1936,PSME,0,-2.1678,-13.8796,-6.2319,-6.3575,7.4171,8.2232
TP001,9,SI09,SI090001,1936,1941,ALL,0,-18.5285,-305.4109,-137.1295,-150.4187,-21.6466,-144.1196
TP001,7,SI09,SI090001,1936,1941,PSME,0,-18.5285,-305.4109,-137.1295,-150.4187,-21.6466,-23.7847
TP001,9,SI09,SI090001,1941,1946,ALL,0,1.366,38.7883,17.4159,19.4895,34.9534,54.0632
TP001,7,SI09,SI090001,1941,1946,PSME,0,1.366,38.7883,17.4159,19.4895,34.9534,38.4716
TP001,9,SI09,SI090001,1946,1951,ALL,0,1.6252,42.8359,19.2333,21.4824,5.325,23.0968
TP001,7,SI09,SI090001,1946,1951,PSME,0,1.6252,42.8359,19.2333,21.4824,5.325,5.9109
TP001,9,SI10,SI100001,1926,1931,ALL,0,-2.4107,-13.6263,-6.1182,-6.1469,-1.2236,-6.1469
TP001,7,SI10,SI100001,1926,1931,PSME,0,-2.4107,-13.6263,-6.1182,-6.1469,-1.2236,-1.2294
TP001,9,SI10,SI100001,1931,1936,ALL,0,-3.1589,-28.0166,-12.5794,-13.2702,5.071,-4.9923
