DBCODE,ENTITY,TREEID,COMPONENT,YEAR_AGG,YEAR_RAW,BA_M2,VOL_M3,BIO_MG,JENKBIO_MG,SPECIES,TAG,TREE_STATUS,DBH,CHECK_NOTES
TP001,11,HR01000300003,VSW,1989,1989,0.1244,1.8124,0.761218283,0.737117534,TSHE,221,1,39.8,
TP001,11,HR01000300003,VSW,1995,1995,0.1346,2.0079,0.843325595,0.812852103,TSHE,221,1,41.4,
TP001,11,HR01000300003,VSW,2000,2000,0.1527,2.3662,0.993812706,0.950816704,TSHE,221,1,44.1,
TP001,11,HR01000300003,VSW,2007,2007,0.1684,2.6854,1.127850489,1.072900773,TSHE,221,1,46.3,
TP001,11,HR01000300004,VSW,1978,1978,1.5175,35.166,13.01140555,12.4736482,PISI,222,1,139.0,
TP001,11,HR01000300004,VSW,1984,1984,1.472,33.9395,12.55759697,12.03854041,PISI,222,1,136.9,
TP001,11,HR01000300004,VSW,1989,1989,1.5175,35.166,13.01140555,12.4736482,PISI,222,1,139.0,
TP001,11,HR01000300004,VSW,1995,1995,1.5637,36.4174,13.47443909,12.91760282,PISI,222,1,141.1,
TP001,11,HR01000300004,VSW,2000,2000,1.649,38.7457,14.33590698,13.74357979,PISI,222,1,144.9,
TP001,11,HR01000300004,VSW,2007,2007,1.7157,40.5782,15.01393321,14.39367709,PISI,222,1,147.8,
TP001,11,HR01000300005,VSW,1978,1978,0.3039,5.7837,2.429153312,2.232021367,TSHE,223,1,62.2,
TP001,11,HR01000300005,VSW,1984,1984,0.3298,6.4332,2.701937988,2.470751722,TSHE,223,1,64.8,
TP001,11,HR01000300005,VSW,1989,1989,0.3568,7.1257,2.992797275,2.724103188,TSHE,223,1,67.4,
TP001,11,HR01000300005,VSW,1995,1995,0.3848,7.8623,3.302162117,2.992355335,TSHE,223,1,70.0,
TP001,11,HR01000300005,VSW,2000,2000,0.4094,8.5207,3.578701023,3.231179532,TSHE,223,1,72.2,
TP001,11,HR01000300005,VSW,2007,2007,0.4608,9.9368,4.173450281,3.742072144,TSHE,223,1,76.6,
TP001,11,HR01000300006,VSW,1978,1978,0.056,0.6422,0.269732459,0.273736009,TSHE,224,1,26.7,
TP001,11,HR01000300006,VSW,1984,1984,0.0603,0.7066,0.29677941,0.299885996,TSHE,224,1,27.7,
TP001,11,HR01000300006,VSW,1989,1989,0.0633,0.754,0.316666505,0.319044319,TSHE,224,1,28.4,
TP001,11,HR01000300006,VSW,1995,1995,0.0642,0.7678,0.322494846,0.32464862,TSHE,224,1,28.6,broken top;  scar on bole
TP001,11,HR01000300006,VSW,2000,2000,0.0638,0.7609,0.319572501,0.321839187,TSHE,224,1,28.5,ddc
TP001,11,HR01000300006,VSW,2007,2007,0.0651,0.7819,0.32838872,0.330311281,TSHE,224,1,28.8,
TP001,11,HR01000300007,VSW,1978,1978,0.0284,0.2653,0.111410424,0.117675505,TSHE,225,1,19.0,
TP001,11,HR01000300007,VSW,1984,1984,0.0356,0.357,0.149933558,0.156252882,TSHE,225,1,21.3,
TP001,11,HR01000300007,VSW,1989,1989,0.0423,0.4457,0.187214645,0.193156253,TSHE,225,1,23.2,
TP001,11,HR01000300007,VSW,1995,1995,0.0515,0.5757,0.241795348,0.246600264,TSHE,225,1,25.6,new leader;  old break;  rotting stem;  scars.
TP001,11,HR01000300007,VSW,2000,2000,0.0661,0.7961,0.334348402,0.336032497,TSHE,225,1,29.0,same comments
TP001,11,HR01000300007,VSW,2007,2007,0.0794,1.0115,0.424845416,0.422386027,TSHE,225,1,31.8,
TP001,11,HR01000300008,VSW,1978,1978,0.0024,0.0188,0.006971713,0.006677101,PISI,226,1,5.5,
TP001,11,HR01000300008,VSW,1984,1984,0.0057,0.052,0.019240601,0.018429936,PISI,226,1,8.5,
TP001,11,HR01000300008,VSW,1989,1989,0.0088,0.087,0.032197858,0.030843307,PISI,226,1,10.6,
TP001,11,HR01000300008,VSW,1995,1995,0.0137,0.1451,0.053702204,0.05144636,PISI,226,1,13.2,
TP001,11,HR01000300008,VSW,2000,2000,0.0158,0.1721,0.063672239,0.060998925,PISI,226,1,14.2,
TP001,11,HR01000300008,VSW,2007,2007,0.0211,0.2408,0.089090122,0.085353312,PISI,226,1,16.4,
TP001,11,HR01000300009,VSW,1978,1978,0.2067,3.5055,1.472302721,1.383796147,TSHE,227,1,51.3,
TP001,11,HR01000300009,VSW,1984,1984,0.2393,4.2408,1.781142079,1.659718805,TSHE,227,1,55.2,
TP001,11,HR01000300009,VSW,1989,1989,0.2633,4.8012,2.016500871,1.868518814,TSHE,227,1,57.9,
TP001,11,HR01000300009,VSW,1995,1995,0.2809,5.2215,2.193016007,2.02438544,TSHE,227,1,59.8,
TP001,11,HR01000300009,VSW,2000,2000,0.2913,5.4748,2.29940238,2.118050141,TSHE,227,1,60.9,
TP001,11,HR01000300009,VSW,2007,2007,0.3107,5.9544,2.500842015,2.294872696,TSHE,227,1,62.9,
TP001,11,HR01000300010,VSW,1978,1978,0.7512,18.7506,7.875257162,6.861415534,TSHE,228,1,97.8,
TP001,11,HR01000300010,VSW,1984,1984,0.7698,19.3544,8.128855469,7.072224835,TSHE,228,1,99.0,
TP001,11,HR01000300010,VSW,1989,1989,0.787,19.9183,8.365679431,7.268821549,TSHE,228,1,100.1,
TP001,11,HR01000300010,VSW,1995,1995,0.8139,20.8094,8.739946917,7.579005522,TSHE,228,1,101.8,
TP001,11,HR01000300010,VSW,2000,2000,0.8075,20.5976,8.650976572,7.505324406,TSHE,228,1,101.4,broken top
TP001,11,HR01000300010,VSW,2007,2007,0.8075,20.5976,8.650976572,7.505324406,TSHE,228,6,0.0,broken top
TP001,11,HR01000300011,VSW,1978,1978,0.2411,4.2809,1.79796247,1.674680708,TSHE,229,1,55.4,
TP001,11,HR01000300011,VSW,1984,1984,0.2534,4.5677,1.918443372,1.781668277,TSHE,229,1,56.8,
TP001,11,HR01000300011,VSW,1989,1989,0.2725,5.0197,2.108267599,1.949624526,TSHE,229,1,58.9,
TP001,11,HR01000300011,VSW,1995,1995,0.2971,5.6161,2.358743047,2.170209196,TSHE,229,1,61.5,curving bole
TP001,11,HR01000300011,VSW,2000,2000,0.3029,5.7596,2.419016632,2.223127566,TSHE,229,1,62.1,
TP001,11,HR01000300011,VSW,2007,2007,0.3318,6.4849,2.723664543,2.489717605,TSHE,229,1,65.0,
TP001,11,HR01000300012,VSW,1978,1978,0.125,1.8243,0.766198951,0.741721778,TSHE,230,1,39.9,
TP001,11,HR01000300012,VSW,1984,1984,0.1327,1.9703,0.827535447,0.798314438,TSHE,230,1,41.1,
TP001,11,HR01000300012,VSW,1989,1989,0.1445,2.2025,0.925052436,0.887904817,TSHE,230,1,42.9,
TP001,11,HR01000300012,VSW,1995,1995,0.1534,2.3802,0.999680062,0.956175708,TSHE,230,1,44.2,
TP001,11,HR01000300012,VSW,2000,2000,0.1698,2.7156,1.140555896,1.084437793,TSHE,230,1,46.5,
TP001,11,HR01000300012,VSW,2007,2007,0.1979,3.3135,1.391656284,1.311333303,TSHE,230,1,50.2,
TP001,11,HR01000300013,VSW,1978,1978,0.0023,0.0181,0.006679684,0.006397378,PISI,231,1,5.4,
TP001,11,HR01000300013,VSW,1984,1984,0.0052,0.0465,0.017194944,0.016470231,PISI,231,1,8.1,
TP001,11,HR01000300013,VSW,1989,1989,0.0079,0.076,0.028106949,0.02692403,PISI,231,1,10.0,
TP001,11,HR01000300013,VSW,1995,1995,0.01,0.101,0.037375984,0.035804278,PISI,231,1,11.3,
TP001,11,HR01000300013,VSW,2000,2000,0.0121,0.1255,0.046416573,0.044465939,PISI,231,1,12.4,
TP001,11,HR01000300013,VSW,2007,2007,0.0143,0.153,0.05659161,0.054214758,PISI,231,1,13.5,
TP001,11,HR01000300014,VSW,1984,1984,0.0022,0.0173,0.006394771,0.006124472,PISI,6993,2,5.3,
TP001,11,HR01000300014,VSW,1989,1989,0.0042,0.0365,0.013492195,0.012923138,PISI,6993,1,7.3,
TP001,11,HR01000300014,VSW,1995,1995,0.0045,0.0401,0.014820778,0.014195857,PISI,6993,1,7.6,
TP001,11,HR01000300014,VSW,2000,2000,0.0052,0.0465,0.017194944,0.016470231,PISI,6993,1,8.1,from 226;  0.95 m @ 266 deg;  mapped in correctly
TP001,11,HR01000300014,VSW,2007,2007,0.0055,0.0506,0.01871686,0.017928198,PISI,6993,1,8.4,
TP001,11,HR01000300015,VSW,1989,1989,0.002,0.0158,0.005846115,0.005598942,PISI,7687,2,5.1,
TP001,11,HR01000300015,VSW,1995,1995,0.0034,0.0288,0.010665719,0.010215565,PISI,7687,1,6.6,
TP001,11,HR01000300015,VSW,2000,2000,0.0038,0.0331,0.01223439,0.011718236,PISI,7687,1,7.0,from 226;  2.0 m @ 272 deg;  mapped in correctly
TP001,11,HR01000300015,VSW,2007,2007,0.0045,0.0401,0.014820778,0.014195857,PISI,7687,1,7.6,
TP001,11,HR01000300016,VSW,1989,1989,0.0024,0.0188,0.006971713,0.006677101,PISI,7688,2,5.5,
TP001,11,HR01000300016,VSW,1995,1995,0.0035,0.0299,0.011046384,0.010580211,PISI,7688,1,6.7,
TP001,11,HR01000300016,VSW,2000,2000,0.0035,0.0299,0.011046384,0.010580211,PISI,7688,1,6.7,from 226;  2.85 m @ 180 deg;  mapped in correctly
TP001,11,HR01000300016,VSW,2007,2007,0.0038,0.0331,0.01223439,0.011718236,PISI,7688,1,7.0,
TP001,11,HR01000300017,VSW,1989,1989,0.0038,0.0331,0.01223439,0.011718236,PISI,7689,2,7.0,
TP001,11,HR01000300017,VSW,1995,1995,0.0053,0.0478,0.017694064,0.016948377,PISI,7689,1,8.2,
TP001,11,HR01000300017,VSW,2000,2000,0.0066,0.0625,0.02314019,0.02216575,PISI,7689,1,9.2,from 226;  0.9 m @ 180 deg;  mapped in correctly
TP001,11,HR01000300017,VSW,2007,2007,0.009,0.0889,0.032910666,0.031526217,PISI,7689,1,10.7,
TP001,11,HR01000300018,VSW,1989,1989,0.0066,0.0625,0.02314019,0.02216575,PISI,7690,2,9.2,
TP001,11,HR01000300018,VSW,1995,1995,0.0109,0.1117,0.041346861,0.03960869,PISI,7690,1,11.8,
TP001,11,HR01000300018,VSW,2000,2000,0.0139,0.1477,0.054655733,0.052359954,PISI,7690,1,13.3,from 226;  3.65 m @ 200 deg;  mapped in correctly
TP001,11,HR01000300018,VSW,2007,2007,0.0249,0.2915,0.107843294,0.103322438,PISI,7690,1,17.8,
TP001,11,HR01000300019,VSW,1989,1989,0.0069,0.0658,0.024330322,0.023305915,PISI,7691,2,9.4,
TP001,11,HR01000300019,VSW,1995,1995,0.0097,0.0969,0.035851463,0.034343682,PISI,7691,1,11.1,
TP001,11,HR01000300019,VSW,2000,2000,0.0125,0.1302,0.048181222,0.046156652,PISI,7691,1,12.6,from 226;  5.4 m @ 195 deg;  mapped in correctly
TP001,11,HR01000300019,VSW,2007,2007,0.0163,0.1778,0.065783205,0.063021526,PISI,7691,1,14.4,
TP001,11,HR01000300020,VSW,1989,1989,0.0043,0.0376,0.013927144,0.013339797,PISI,7692,2,7.4,
TP001,11,HR01000300020,VSW,1995,1995,0.0072,0.0691,0.025554666,0.024478865,PISI,7692,1,9.6,shares bole with 7693
TP001,11,HR01000300020,VSW,2000,2000,0.0115,0.1185,0.043839862,0.041997205,PISI,7692,1,12.1,from 226;  7.0 m @ 192 deg;  mapped in correctly
TP001,11,HR01000300020,VSW,2007,2007,0.017,0.1866,0.069023619,0.066126311,PISI,7692,1,14.7,
TP001,11,HR01000300021,VSW,1989,1989,0.0031,0.0259,0.009569205,0.009165202,PISI,7693,2,6.3,
TP001,11,HR01000300021,VSW,1995,1995,0.0044,0.0388,0.014369993,0.013764025,PISI,7693,1,7.5,SHARES BOLE WITH 7693
TP001,11,HR01000300021,VSW,2000,2000,0.0059,0.0549,0.020312931,0.019457222,PISI,7693,1,8.7,from 226;  7.0 m @ 192 deg;  mapped in correctly
TP001,11,HR01000300021,VSW,2007,2007,0.0072,0.0691,0.025554666,0.024478865,PISI,7693,1,9.6,
TP001,11,HR01000300022,VSW,2007,2007,0.0064,0.0594,0.021984026,0.021058134,PISI,2931,2,9.0,LARGE SCAR AT BASE
TP001,11,HR01000300023,VSW,2007,2007,0.0021,0.0165,0.00611693,0.005858341,PISI,2932,2,5.2,
TP001,11,HR01000300024,VSW,2007,2007,0.0069,0.0658,0.024330322,0.023305915,PISI,2951,2,9.4,ingrowth in 2007;  but possibly previously missing tree;
TP001,11,HR01000400001,VSW,1978,1978,0.1452,2.2159,0.930666891,0.893049461,TSHE,232,1,43.0,
TP001,11,HR01000400001,VSW,1984,1984,0.1626,2.5664,1.077901096,1.027487073,TSHE,232,1,45.5,
TP001,11,HR01000400001,VSW,1989,1989,0.1832,2.9973,1.258876982,1.19160769,TSHE,232,1,48.3,
TP001,11,HR01000400001,VSW,1995,1995,0.2043,3.4525,1.450030794,1.363802625,TSHE,232,1,51.0,
TP001,11,HR01000400001,VSW,2000,2000,0.2341,4.1221,1.731263025,1.615313084,TSHE,232,1,54.6,
TP001,11,HR01000400001,VSW,2007,2007,0.2725,5.0197,2.108267599,1.949624526,TSHE,232,1,58.9,
TP001,11,HR01000400002,VSW,1978,1978,0.2035,3.4349,1.442653186,1.357176691,TSHE,233,1,50.9,
TP001,11,HR01000400002,VSW,1984,1984,0.219,3.7781,1.586815361,1.486382907,TSHE,233,1,52.8,
TP001,11,HR01000400002,VSW,1989,1989,0.235,4.1417,1.739515717,1.62266414,TSHE,233,1,54.7,
TP001,11,HR01000400002,VSW,1995,1995,0.2615,4.7582,1.998448291,1.852544077,TSHE,233,1,57.7,
TP001,11,HR01000400002,VSW,2000,2000,0.2809,5.2215,2.193016007,2.02438544,TSHE,233,1,59.8,
TP001,11,HR01000400002,VSW,2007,2007,0.3137,6.0285,2.531959236,2.322128481,TSHE,233,1,63.2,
TP001,11,HR01000400003,VSW,1978,1978,0.2419,4.301,1.806409167,1.682191737,TSHE,234,1,55.5,
TP001,11,HR01000400003,VSW,1984,1984,0.2865,5.3587,2.250660528,2.075161716,TSHE,234,1,60.4,
TP001,11,HR01000400003,VSW,1989,1989,0.3359,6.5891,2.767439305,2.527909441,TSHE,234,1,65.4,
TP001,11,HR01000400003,VSW,1995,1995,0.3882,7.9502,3.339068195,3.024278839,TSHE,234,1,70.3,
TP001,11,HR01000400003,VSW,2000,2000,0.4278,9.0202,3.788478033,3.411787262,TSHE,234,1,73.8,
TP001,11,HR01000400003,VSW,2007,2007,0.4989,11.016,4.626719025,4.129196645,TSHE,234,1,79.7,
TP001,11,HR01000400004,VSW,1978,1978,0.2376,4.201,1.764418848,1.644836993,TSHE,235,1,55.0,
TP001,11,HR01000400004,VSW,1984,1984,0.2725,5.0197,2.108267599,1.949624526,TSHE,235,1,58.9,
TP001,11,HR01000400004,VSW,1989,1989,0.3009,5.7115,2.398821443,2.205403521,TSHE,235,1,61.9,
TP001,11,HR01000400004,VSW,1995,1995,0.3484,6.908,2.901350978,2.644574703,TSHE,235,1,66.6,
TP001,11,HR01000400004,VSW,2000,2000,0.3904,8.0091,3.363812583,3.045673622,TSHE,235,1,70.5,
TP001,11,HR01000400004,VSW,2007,2007,0.4359,9.2442,3.882576592,3.49265318,TSHE,235,1,74.5,
TP001,11,HR01000400005,VSW,1978,1978,0.3653,7.3476,3.085995624,2.805042427,TSHE,236,1,68.2,
TP001,11,HR01000400005,VSW,1984,1984,0.3816,7.775,3.265508072,2.960633867,TSHE,236,1,69.7,
TP001,11,HR01000400005,VSW,1989,1989,0.4004,8.2775,3.476557184,3.143066935,TSHE,236,1,71.4,
TP001,11,HR01000400005,VSW,1995,1995,0.4151,8.6749,3.643467291,3.286989935,TSHE,236,1,72.7,
TP001,11,HR01000400005,VSW,2000,2000,0.4301,9.0839,3.815218462,3.434776449,TSHE,236,1,74.0,
TP001,11,HR01000400005,VSW,2007,2007,0.4513,9.6693,4.061115986,3.645843765,TSHE,236,1,75.8,
TP001,11,HR01000400006,VSW,1978,1978,0.3442,6.8007,2.85628095,2.60533697,TSHE,237,1,66.2,
TP001,11,HR01000400006,VSW,1984,1984,0.3526,7.0163,2.946855899,2.684163105,TSHE,237,1,67.0,
TP001,11,HR01000400006,VSW,1989,1989,0.3578,7.1532,3.004350998,2.734143277,TSHE,237,1,67.5,
TP001,11,HR01000400006,VSW,1995,1995,0.3526,7.0163,2.946855899,2.684163105,TSHE,237,1,67.0,broken top
TP001,11,HR01000400006,VSW,2000,2000,0.3526,7.0163,2.946855899,2.684163105,TSHE,237,6,0.0,
TP001,11,HR01000400007,VSW,1978,1978,0.4877,10.6956,4.492158602,4.014459152,TSHE,238,1,78.8,
TP001,11,HR01000400007,VSW,1984,1984,0.5191,11.6,4.872001503,4.337960238,TSHE,238,1,81.3,
TP001,11,HR01000400007,VSW,1989,1989,0.5621,12.8637,5.402763176,4.788105445,TSHE,238,1,84.6,
TP001,11,HR01000400007,VSW,1995,1995,0.6291,14.8908,6.254116705,5.506055275,TSHE,238,1,89.5,
TP001,11,HR01000400007,VSW,2000,2000,0.672,16.2229,6.813634667,5.975455036,TSHE,238,1,92.5,
TP001,11,HR01000400007,VSW,2007,2007,0.7299,18.061,7.585616769,6.620269041,TSHE,238,1,96.4,
TP001,11,HR01000400008,VSW,1978,1978,0.3442,6.8007,2.85628095,2.60533697,TSHE,239,1,66.2,
TP001,11,HR01000400008,VSW,1984,1984,0.3827,7.804,3.277698124,2.971185267,TSHE,239,1,69.8,
TP001,11,HR01000400008,VSW,1989,1989,0.4083,8.4901,3.565833446,3.220085869,TSHE,239,1,72.1,
TP001,11,HR01000400008,VSW,1995,1995,0.4513,9.6693,4.061115986,3.645843765,TSHE,239,1,75.8,
TP001,11,HR01000400008,VSW,2000,2000,0.4815,10.5201,4.418456036,3.951548562,TSHE,239,1,78.3,
TP001,11,HR01000400008,VSW,2007,2007,0.5027,11.1241,4.672116483,4.167872077,TSHE,239,1,80.0,
TP001,11,HR01000400009,VSW,1978,1978,0.1134,1.607,0.674951682,0.657146053,TSHE,240,1,38.0,
TP001,11,HR01000400009,VSW,1984,1984,0.1372,2.0587,0.864665505,0.832479816,TSHE,240,1,41.8,
TP001,11,HR01000400009,VSW,1989,1989,0.164,2.5959,1.090258063,1.038730649,TSHE,240,1,45.7,
TP001,11,HR01000400009,VSW,1995,1995,0.1901,3.1446,1.320751766,1.247467079,TSHE,240,1,49.2,
TP001,11,HR01000400009,VSW,2000,2000,0.219,3.7781,1.586815361,1.486382907,TSHE,240,1,52.8,
TP001,11,HR01000400009,VSW,2007,2007,0.2651,4.8444,2.034653431,1.884575505,TSHE,240,1,58.1,
TP001,11,HR01000400010,VSW,1984,1984,0.0033,0.0278,0.01029266,0.009858206,PISI,6994,2,6.5,
TP001,11,HR01000400010,VSW,1989,1989,0.0065,0.061,0.022557877,0.021607888,PISI,6994,1,9.1,
TP001,11,HR01000400010,VSW,1995,1995,0.0093,0.0929,0.034363097,0.032917731,PISI,6994,1,10.9,
TP001,11,HR01000400010,VSW,2000,2000,0.0113,0.1162,0.042999595,0.041192153,PISI,6994,1,12.0,from 226 at 3.1 m ;  64 deg;  mapped wrong
TP001,11,HR01000400010,VSW,2007,2007,0.0133,0.1401,0.051823841,0.049646673,PISI,6994,1,13.0,
TP001,11,HR01000400011,VSW,1989,1989,0.003,0.0249,0.009218731,0.008829482,PISI,7694,2,6.2,
TP001,11,HR01000400011,VSW,1995,1995,0.0053,0.0478,0.017694064,0.016948377,PISI,7694,1,8.2,
TP001,11,HR01000400011,VSW,2000,2000,0.0079,0.076,0.028106949,0.02692403,PISI,7694,1,10.0,from 234;  3.5 m @ 148 deg;  mapped wrong
TP001,11,HR01000400011,VSW,2007,2007,0.0119,0.1231,0.045548326,0.043634074,PISI,7694,1,12.3,
TP001,11,HR01000400012,VSW,1989,1989,0.009,0.0889,0.032910666,0.031526217,PISI,7695,2,10.7,
TP001,11,HR01000400012,VSW,1995,1995,0.0127,0.1326,0.049077675,0.047015547,PISI,7695,1,12.7,
TP001,11,HR01000400012,VSW,2000,2000,0.0163,0.1778,0.065783205,0.063021526,PISI,7695,1,14.4,
TP001,11,HR01000400012,VSW,2007,2007,0.0211,0.2408,0.089090122,0.085353312,PISI,7695,1,16.4,
TP001,11,HR01000400013,VSW,2000,2000,0.003,0.0249,0.009218731,0.008829482,PISI,5886,2,6.2,From 7695;  5.2 m at 354 deg
TP001,11,HR01000400013,VSW,2007,2007,0.0038,0.0331,0.01223439,0.011718236,PISI,5886,1,7.0,
TP001,11,HR01000400014,VSW,2007,2007,0.0028,0.0231,0.008540089,0.008179415,PISI,2945,2,6.0,
TP001,11,HR01000500001,VSW,1978,1978,1.9731,47.7617,17.62408551,16.94214253,PISI,241,1,158.5,
TP001,11,HR01000500001,VSW,1984,1984,2.1357,52.3806,19.32844476,18.5807743,PISI,241,1,164.9,
TP001,11,HR01000500001,VSW,1989,1989,2.1878,53.8741,19.8795486,19.11062923,PISI,241,1,166.9,
TP001,11,HR01000500001,VSW,1995,1995,2.2035,54.3268,20.04660724,19.27124698,PISI,241,1,167.5,moss on bole makes dbh difficult to measure
TP001,11,HR01000500001,VSW,2000,2000,2.3998,60.0093,22.14343299,21.28724438,PISI,241,1,174.8,includes moss
TP001,11,HR01000500001,VSW,2007,2007,2.4661,61.9483,22.85892122,21.97515774,PISI,241,1,177.2,NNT
TP001,11,HR01000500002,VSW,1978,1978,0.3167,6.1031,2.563313527,2.349576604,TSHE,242,1,63.5,
TP001,11,HR01000500002,VSW,1984,1984,0.3505,6.962,2.924048979,2.664325008,TSHE,242,1,66.8,
TP001,11,HR01000500002,VSW,1989,1989,0.3739,7.5737,3.180958452,2.887400457,TSHE,242,1,69.0,
TP001,11,HR01000500002,VSW,1995,1995,0.3982,8.2174,3.451305075,3.121265725,TSHE,242,1,71.2,
TP001,11,HR01000500002,VSW,2000,2000,0.4208,8.8308,3.708949697,3.343371866,TSHE,242,1,73.2,
TP001,11,HR01000500002,VSW,2007,2007,0.4525,9.7025,4.075054731,3.657790519,TSHE,242,1,75.9,
TP001,11,HR01000500003,VSW,1978,1978,0.3088,5.9053,2.480228574,2.276808809,TSHE,243,1,62.7,
TP001,11,HR01000500003,VSW,1984,1984,0.3267,6.3561,2.669548632,2.442465078,TSHE,243,1,64.5,
TP001,11,HR01000500003,VSW,1989,1989,0.3308,6.459,2.712787884,2.480223841,TSHE,243,1,64.9,
TP001,11,HR01000500003,VSW,1995,1995,0.3349,6.563,2.756455346,2.518328933,TSHE,243,1,65.3,
TP001,11,HR01000500003,VSW,2000,2000,0.3526,7.0163,2.946855899,2.684163105,TSHE,243,1,67.0,
TP001,11,HR01000500003,VSW,2007,2007,0.3653,7.3476,3.085995624,2.805042427,TSHE,243,1,68.2,
TP001,11,HR01000500004,VSW,1978,1978,2.5334,63.9226,23.58743458,22.67559709,PISI,244,1,179.6,
TP001,11,HR01000500004,VSW,1984,1984,2.539,64.0887,23.64873379,22.73453421,PISI,244,1,179.8,
TP001,11,HR01000500004,VSW,1989,1989,2.573,65.0906,24.01843899,23.08999362,PISI,244,1,181.0,
TP001,11,HR01000500004,VSW,1995,1995,2.613,66.2708,24.4539069,23.50868263,PISI,244,1,182.4,
TP001,11,HR01000500004,VSW,2000,2000,2.6245,66.6102,24.57914773,23.62909802,PISI,244,1,182.8,needs new tag
TP001,11,HR01000500004,VSW,2007,2007,2.6851,68.4083,25.24266585,24.26705255,PISI,244,1,184.9,
TP001,11,HR01000500005,VSW,1978,1978,0.0269,0.2475,0.103950289,0.110140442,TSHE,245,1,18.5,
TP001,11,HR01000500005,VSW,1984,1984,0.0346,0.3441,0.144506978,0.150848795,TSHE,245,1,21.0,
TP001,11,HR01000500005,VSW,1989,1989,0.0412,0.4309,0.180987895,0.187017675,TSHE,245,1,22.9,
TP001,11,HR01000500005,VSW,1995,1995,0.0519,0.5816,0.244257714,0.248997473,TSHE,245,1,25.7,
TP001,11,HR01000500005,VSW,2000,2000,0.0581,0.6739,0.283057208,0.286632984,TSHE,245,1,27.2,
TP001,11,HR01000500005,VSW,2007,2007,0.0769,0.9707,0.407702405,0.406097772,TSHE,245,1,31.3,
TP001,11,HR01000500006,VSW,1978,1978,1.2469,36.2224,15.2133937,12.86608327,TSHE,246,1,126.0,
TP001,11,HR01000500006,VSW,1984,1984,1.2788,37.4299,15.72057447,13.27531242,TSHE,246,1,127.6,
TP001,11,HR01000500006,VSW,1989,1989,1.3009,38.2743,16.07521463,13.56110546,TSHE,246,1,128.7,
TP001,11,HR01000500006,VSW,1995,1995,1.3171,38.8957,16.33619827,13.77124138,TSHE,246,1,129.5,
TP001,11,HR01000500006,VSW,2000,2000,1.3581,40.4762,17.00001222,14.30504572,TSHE,246,1,131.5,
TP001,11,HR01000500006,VSW,2007,2007,1.3581,40.4762,17.00001222,14.30504572,TSHE,246,1,131.5,
TP001,11,HR01000500007,VSW,1978,1978,0.0419,0.4408,0.185124658,0.191096905,TSHE,247,1,23.1,
TP001,11,HR01000500007,VSW,1984,1984,0.0468,0.5082,0.213432482,0.218905162,TSHE,247,1,24.4,
TP001,11,HR01000500007,VSW,1989,1989,0.0511,0.5699,0.239348312,0.244216887,TSHE,247,1,25.5,BROKEN TOP
TP001,11,HR01000500007,VSW,1995,1995,0.0564,0.6485,0.272365823,0.276287073,TSHE,247,1,26.8,side branch can become new leader
TP001,11,HR01000500007,VSW,2000,2000,0.0616,0.7267,0.305205322,0.308010007,TSHE,247,1,28.0,
TP001,11,HR01000500007,VSW,2007,2007,0.0616,0.7267,0.305205322,0.308010007,TSHE,247,6,0.0,TOP SNAPPED OFF
TP001,11,HR01000500008,VSW,1978,1978,0.0607,0.7133,0.299571928,0.3025796,TSHE,248,1,27.8,
TP001,11,HR01000500008,VSW,1984,1984,0.0712,0.8769,0.36831513,0.36855456,TSHE,248,1,30.1,
TP001,11,HR01000500008,VSW,1989,1989,0.0835,1.079,0.453183736,0.449246849,TSHE,248,1,32.6,
TP001,11,HR01000500008,VSW,1995,1995,0.1018,1.3964,0.586472515,0.574640078,TSHE,248,1,36.0,2 leaders
TP001,11,HR01000500008,VSW,2000,2000,0.1158,1.6514,0.693571939,0.674444764,TSHE,248,1,38.4,
TP001,11,HR01000500008,VSW,2007,2007,0.1399,2.1103,0.886334437,0.852387756,TSHE,248,1,42.2,
TP001,11,HR01000500009,VSW,1978,1978,0.0023,0.0181,0.006679684,0.006397378,PISI,249,1,5.4,
TP001,11,HR01000500009,VSW,1984,1984,0.0053,0.0478,0.017694064,0.016948377,PISI,249,1,8.2,Missing in 1984;  dbh estimated from mean of 3 tags
TP001,11,HR01000500009,VSW,1989,1989,0.0088,0.087,0.032197858,0.030843307,PISI,249,1,10.6,Missing in 1989;  dbh estimated from mean of 3 tags
TP001,11,HR01000500009,VSW,1995,1995,0.0109,0.1117,0.041346861,0.03960869,PISI,249,1,11.8,on eastern border of plot.
TP001,11,HR01000500009,VSW,2000,2000,0.0129,0.1351,0.049983579,0.0478835,PISI,249,1,12.8,
TP001,11,HR01000500009,VSW,2007,2007,0.0143,0.153,0.05659161,0.054214758,PISI,249,1,13.5,
TP001,11,HR01000500010,VSW,1978,1978,0.0021,0.0165,0.00611693,0.005858341,PISI,250,1,5.2,
TP001,11,HR01000500010,VSW,1984,1984,0.005,0.0451,0.016703964,0.015999885,PISI,250,1,8.0,Missing in 1984;  dbh estimated from mean of 3 tags
TP001,11,HR01000500010,VSW,1989,1989,0.0085,0.0832,0.030798917,0.029503051,PISI,250,1,10.4,Missing in 1989;  dbh estimated from mean of 3 tags
TP001,11,HR01000500010,VSW,1995,1995,0.0115,0.1185,0.043839862,0.041997205,PISI,250,1,12.1,on eastern border of plot.
