DBCODE,ENTITY,STANDID,PLOTID,SPECIES,YEAR,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA
TP001,8,MUN2,MUN20063,TSHE,2014,LIVE,72,28.847,633.356,266.01,237.198
TP001,8,MUN2,MUN20063,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,ALL,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,ALL,1991,LIVE,77,36.405,813.031,345.114,318.599
TP001,8,MUN2,MUN20064,ALL,1991,MORTALITY,5,2.499,57.757,24.258,21.43
TP001,8,MUN2,MUN20064,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,PSME,1991,LIVE,10,5.969,125.532,56.364,62.506
TP001,8,MUN2,MUN20064,PSME,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,TSHE,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,TSHE,1991,LIVE,67,30.437,687.499,288.75,256.094
TP001,8,MUN2,MUN20064,TSHE,1991,MORTALITY,5,2.499,57.757,24.258,21.43
TP001,8,MUN2,MUN20064,ALL,1998,INGROWTH,5,0.819,13.013,5.465,5.204
TP001,8,MUN2,MUN20064,ALL,1998,LIVE,82,39.107,878.691,372.877,343.52
TP001,8,MUN2,MUN20064,ALL,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,PSME,1998,LIVE,10,6.24,131.97,59.254,65.727
TP001,8,MUN2,MUN20064,PSME,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,TSHE,1998,INGROWTH,5,0.819,13.013,5.465,5.204
TP001,8,MUN2,MUN20064,TSHE,1998,LIVE,72,32.867,746.721,313.623,277.793
TP001,8,MUN2,MUN20064,TSHE,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,ALL,2004,INGROWTH,5,2.171,49.393,20.745,18.373
TP001,8,MUN2,MUN20064,ALL,2004,LIVE,87,42.359,955.831,405.383,372.529
TP001,8,MUN2,MUN20064,ALL,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,PSME,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,PSME,2004,LIVE,10,6.386,135.648,60.906,67.572
TP001,8,MUN2,MUN20064,PSME,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,TSHE,2004,INGROWTH,5,2.171,49.393,20.745,18.373
TP001,8,MUN2,MUN20064,TSHE,2004,LIVE,77,35.972,820.183,344.477,304.957
TP001,8,MUN2,MUN20064,TSHE,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,ALL,2009,INGROWTH,5,0.845,13.533,5.684,5.402
TP001,8,MUN2,MUN20064,ALL,2009,LIVE,87,40.155,903.446,381.6,345.305
TP001,8,MUN2,MUN20064,ALL,2009,MORTALITY,5,4.443,103.541,45.373,46.707
TP001,8,MUN2,MUN20064,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,PSME,2009,LIVE,8,3.704,74.238,33.333,36.886
TP001,8,MUN2,MUN20064,PSME,2009,MORTALITY,3,2.832,65.013,29.191,32.49
TP001,8,MUN2,MUN20064,TSHE,2009,INGROWTH,5,0.845,13.533,5.684,5.402
TP001,8,MUN2,MUN20064,TSHE,2009,LIVE,80,36.451,829.208,348.267,308.419
TP001,8,MUN2,MUN20064,TSHE,2009,MORTALITY,3,1.611,38.529,16.182,14.217
TP001,8,MUN2,MUN20064,ALL,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,ALL,2014,LIVE,87,41.287,934.672,394.802,356.943
TP001,8,MUN2,MUN20064,ALL,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,PSME,2014,LIVE,8,3.823,77.224,34.674,38.383
TP001,8,MUN2,MUN20064,PSME,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20064,TSHE,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20064,TSHE,2014,LIVE,80,37.464,857.448,360.128,318.56
TP001,8,MUN2,MUN20064,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,1991,LIVE,4,0.783,12.601,5.255,5.502
TP001,8,MUN2,MUN20065,ABAM,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,1991,LIVE,133,81.484,1756.225,779.989,842.165
TP001,8,MUN2,MUN20065,ALL,1991,MORTALITY,4,4.843,118.828,53.354,59.559
TP001,8,MUN2,MUN20065,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,PSME,1991,LIVE,87,66.844,1462.499,656.662,729.711
TP001,8,MUN2,MUN20065,PSME,1991,MORTALITY,4,4.843,118.828,53.354,59.559
TP001,8,MUN2,MUN20065,TSHE,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,TSHE,1991,LIVE,44,13.857,281.125,118.072,106.951
TP001,8,MUN2,MUN20065,TSHE,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,1998,LIVE,4,0.816,13.302,5.547,5.795
TP001,8,MUN2,MUN20065,ABAM,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,1998,LIVE,127,79.443,1724.316,764.939,823.19
TP001,8,MUN2,MUN20065,ALL,1998,MORTALITY,7,4.149,85.8,38.524,42.683
TP001,8,MUN2,MUN20065,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,PSME,1998,LIVE,81,63.822,1405.749,631.181,701.611
TP001,8,MUN2,MUN20065,PSME,1998,MORTALITY,7,4.149,85.8,38.524,42.683
TP001,8,MUN2,MUN20065,TSHE,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,TSHE,1998,LIVE,44,14.805,305.265,128.211,115.784
TP001,8,MUN2,MUN20065,TSHE,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,2004,LIVE,4,0.859,14.21,5.926,6.174
TP001,8,MUN2,MUN20065,ABAM,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,2004,INGROWTH,4,0.564,9.207,3.867,3.661
TP001,8,MUN2,MUN20065,ALL,2004,LIVE,130,81.8,1779.937,788.999,847.142
TP001,8,MUN2,MUN20065,ALL,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,PSME,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,PSME,2004,LIVE,81,64.752,1429.945,642.045,713.756
TP001,8,MUN2,MUN20065,PSME,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,TSHE,2004,INGROWTH,4,0.564,9.207,3.867,3.661
TP001,8,MUN2,MUN20065,TSHE,2004,LIVE,47,16.19,335.782,141.029,127.211
TP001,8,MUN2,MUN20065,TSHE,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,2009,LIVE,4,0.909,15.284,6.373,6.621
TP001,8,MUN2,MUN20065,ABAM,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,2009,LIVE,130,83.665,1827.267,809.622,868.011
TP001,8,MUN2,MUN20065,ALL,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,PSME,2009,LIVE,81,65.768,1455.713,653.615,726.69
TP001,8,MUN2,MUN20065,PSME,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,TSHE,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,TSHE,2009,LIVE,47,16.988,356.27,149.633,134.699
TP001,8,MUN2,MUN20065,TSHE,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ABAM,2014,LIVE,4,0.909,15.284,6.373,6.621
TP001,8,MUN2,MUN20065,ABAM,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,ALL,2014,LIVE,127,83.673,1838.52,814.045,870.784
TP001,8,MUN2,MUN20065,ALL,2014,MORTALITY,4,1.314,24.439,10.973,12.1
TP001,8,MUN2,MUN20065,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,PSME,2014,LIVE,78,64.974,1445.236,648.911,721.608
TP001,8,MUN2,MUN20065,PSME,2014,MORTALITY,4,1.314,24.439,10.973,12.1
TP001,8,MUN2,MUN20065,TSHE,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20065,TSHE,2014,LIVE,47,17.791,378,158.76,142.555
TP001,8,MUN2,MUN20065,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABAM,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABAM,1991,LIVE,3,0.56,8.72,3.636,3.83
TP001,8,MUN2,MUN20066,ABAM,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,1991,LIVE,3,0.411,4.887,1.71,2.609
TP001,8,MUN2,MUN20066,ABGR,1991,MORTALITY,3,0.598,8.224,2.879,4.157
TP001,8,MUN2,MUN20066,ALL,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ALL,1991,LIVE,114,77.654,1686.009,754.412,833.526
TP001,8,MUN2,MUN20066,ALL,1991,MORTALITY,8,1.49,23.358,9.673,11.621
TP001,8,MUN2,MUN20066,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,PSME,1991,LIVE,99,73.443,1608.852,722.375,802.712
TP001,8,MUN2,MUN20066,PSME,1991,MORTALITY,5,0.893,15.133,6.795,7.464
TP001,8,MUN2,MUN20066,TSHE,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,TSHE,1991,LIVE,10,3.241,63.55,26.691,24.376
TP001,8,MUN2,MUN20066,TSHE,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABAM,1998,INGROWTH,3,0.405,5.745,2.396,2.567
TP001,8,MUN2,MUN20066,ABAM,1998,LIVE,5,0.957,14.298,5.962,6.326
TP001,8,MUN2,MUN20066,ABAM,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,1998,INGROWTH,3,0.409,4.858,1.7,2.595
TP001,8,MUN2,MUN20066,ABGR,1998,LIVE,5,0.849,10.23,3.581,5.434
TP001,8,MUN2,MUN20066,ABGR,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ALL,1998,INGROWTH,5,0.814,10.603,4.096,5.161
TP001,8,MUN2,MUN20066,ALL,1998,LIVE,117,75.409,1615.124,721.73,796.948
TP001,8,MUN2,MUN20066,ALL,1998,MORTALITY,3,5.137,133.721,60.041,67.258
TP001,8,MUN2,MUN20066,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,PSME,1998,LIVE,97,70.16,1521.978,683.368,758.948
TP001,8,MUN2,MUN20066,PSME,1998,MORTALITY,3,5.137,133.721,60.041,67.258
TP001,8,MUN2,MUN20066,TSHE,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,TSHE,1998,LIVE,10,3.444,68.617,28.819,26.239
TP001,8,MUN2,MUN20066,TSHE,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABAM,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABAM,2004,LIVE,5,1.015,15.44,6.438,6.809
TP001,8,MUN2,MUN20066,ABAM,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,2004,LIVE,5,0.915,11.351,3.973,5.965
TP001,8,MUN2,MUN20066,ABGR,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ALL,2004,INGROWTH,8,1.163,18.098,7.74,7.662
TP001,8,MUN2,MUN20066,ALL,2004,LIVE,119,76.387,1638.162,731.919,808.541
TP001,8,MUN2,MUN20066,ALL,2004,MORTALITY,5,1.668,31.309,13.557,13.541
TP001,8,MUN2,MUN20066,PSME,2004,INGROWTH,3,0.329,4.789,2.15,2.345
TP001,8,MUN2,MUN20066,PSME,2004,LIVE,97,70.882,1542.476,692.572,769.266
TP001,8,MUN2,MUN20066,PSME,2004,MORTALITY,3,0.8,14.039,6.304,6.933
TP001,8,MUN2,MUN20066,TSHE,2004,INGROWTH,5,0.834,13.309,5.59,5.317
TP001,8,MUN2,MUN20066,TSHE,2004,LIVE,13,3.576,68.895,28.936,26.501
TP001,8,MUN2,MUN20066,TSHE,2004,MORTALITY,3,0.869,17.27,7.253,6.608
TP001,8,MUN2,MUN20066,ABAM,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABAM,2009,LIVE,5,1.086,16.854,7.028,7.408
TP001,8,MUN2,MUN20066,ABAM,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,2009,LIVE,5,0.998,12.801,4.48,6.642
TP001,8,MUN2,MUN20066,ABGR,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ALL,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ALL,2009,LIVE,114,77.563,1677.558,749.174,827.209
TP001,8,MUN2,MUN20066,ALL,2009,MORTALITY,5,1.147,19.202,8.622,9.465
TP001,8,MUN2,MUN20066,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,PSME,2009,LIVE,92,71.559,1570.555,705.179,783.542
TP001,8,MUN2,MUN20066,PSME,2009,MORTALITY,5,1.147,19.202,8.622,9.465
TP001,8,MUN2,MUN20066,TSHE,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,TSHE,2009,LIVE,13,3.92,77.348,32.486,29.617
TP001,8,MUN2,MUN20066,TSHE,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABAM,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABAM,2014,LIVE,5,1.08,16.737,6.979,7.358
TP001,8,MUN2,MUN20066,ABAM,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ABGR,2014,LIVE,5,1.03,13.372,4.68,6.907
TP001,8,MUN2,MUN20066,ABGR,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20066,ALL,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,ALL,2014,LIVE,92,56.782,1201.898,535.454,588.998
TP001,8,MUN2,MUN20066,ALL,2014,MORTALITY,23,21.313,488.815,219.478,244.364
TP001,8,MUN2,MUN20066,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,PSME,2014,LIVE,70,50.618,1091.16,489.931,543.905
TP001,8,MUN2,MUN20066,PSME,2014,MORTALITY,23,21.313,488.815,219.478,244.364
TP001,8,MUN2,MUN20066,TSHE,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20066,TSHE,2014,LIVE,13,4.054,80.628,33.864,30.828
TP001,8,MUN2,MUN20066,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABAM,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABAM,1991,LIVE,4,1.118,19.996,8.338,8.569
TP001,8,MUN2,MUN20067,ABAM,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,1991,LIVE,7,1.256,16.206,5.672,8.389
TP001,8,MUN2,MUN20067,ABGR,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ALL,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ALL,1991,LIVE,121,66.347,1372.713,609.247,655.023
TP001,8,MUN2,MUN20067,ALL,1991,MORTALITY,7,2.111,36.334,14.354,14.702
TP001,8,MUN2,MUN20067,PIMO,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,PIMO,1991,LIVE,0,0,0,0,0
TP001,8,MUN2,MUN20067,PIMO,1991,MORTALITY,4,1.663,29.695,11.373,11.448
TP001,8,MUN2,MUN20067,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,PSME,1991,LIVE,81,52.79,1105.849,496.526,550.524
TP001,8,MUN2,MUN20067,PSME,1991,MORTALITY,4,0.448,6.64,2.981,3.254
TP001,8,MUN2,MUN20067,TABR,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,TABR,1991,LIVE,4,0.609,10.18,6.108,4.03
TP001,8,MUN2,MUN20067,TABR,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,1991,LIVE,28,10.574,220.482,92.602,83.512
TP001,8,MUN2,MUN20067,TSHE,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABAM,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABAM,1998,LIVE,4,1.148,20.689,8.627,8.853
TP001,8,MUN2,MUN20067,ABAM,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,1998,LIVE,4,0.568,7.033,2.462,3.699
TP001,8,MUN2,MUN20067,ABGR,1998,MORTALITY,4,0.697,9.333,3.267,4.765
TP001,8,MUN2,MUN20067,ALL,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ALL,1998,LIVE,115,66.523,1391.919,618.963,664.594
TP001,8,MUN2,MUN20067,ALL,1998,MORTALITY,7,1.721,29.36,11.678,12.454
TP001,8,MUN2,MUN20067,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,PSME,1998,LIVE,81,54.01,1136.976,510.502,566.143
TP001,8,MUN2,MUN20067,PSME,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,TABR,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,TABR,1998,LIVE,4,0.636,10.771,6.463,4.253
TP001,8,MUN2,MUN20067,TABR,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,1998,LIVE,25,10.16,216.45,90.909,81.645
TP001,8,MUN2,MUN20067,TSHE,1998,MORTALITY,4,1.025,20.028,8.412,7.689
TP001,8,MUN2,MUN20067,ABAM,2004,INGROWTH,4,0.527,7.552,3.149,3.367
TP001,8,MUN2,MUN20067,ABAM,2004,LIVE,7,1.702,28.869,12.038,12.478
TP001,8,MUN2,MUN20067,ABAM,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,2004,LIVE,4,0.58,7.236,2.533,3.795
TP001,8,MUN2,MUN20067,ABGR,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ALL,2004,INGROWTH,4,0.527,7.552,3.149,3.367
TP001,8,MUN2,MUN20067,ALL,2004,LIVE,115,67.079,1409.393,626.153,671.249
TP001,8,MUN2,MUN20067,ALL,2004,MORTALITY,4,1.651,32.232,14.472,15.993
TP001,8,MUN2,MUN20067,PSME,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,PSME,2004,LIVE,78,53.519,1133.201,508.807,564.408
TP001,8,MUN2,MUN20067,PSME,2004,MORTALITY,4,1.651,32.232,14.472,15.993
TP001,8,MUN2,MUN20067,TABR,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,TABR,2004,LIVE,4,0.636,10.771,6.463,4.253
TP001,8,MUN2,MUN20067,TABR,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,2004,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,2004,LIVE,25,10.643,229.315,96.312,86.315
TP001,8,MUN2,MUN20067,TSHE,2004,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABAM,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABAM,2009,LIVE,4,1.264,23.438,9.774,9.979
TP001,8,MUN2,MUN20067,ABAM,2009,MORTALITY,4,0.527,7.552,3.149,3.367
TP001,8,MUN2,MUN20067,ABGR,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,2009,LIVE,4,0.616,7.868,2.754,4.09
TP001,8,MUN2,MUN20067,ABGR,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ALL,2009,INGROWTH,7,1.049,16.777,8.514,6.7
TP001,8,MUN2,MUN20067,ALL,2009,LIVE,118,69.855,1476.74,656.809,701.626
TP001,8,MUN2,MUN20067,ALL,2009,MORTALITY,4,0.527,7.552,3.149,3.367
TP001,8,MUN2,MUN20067,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,PSME,2009,LIVE,78,55.175,1175.274,527.698,585.515
TP001,8,MUN2,MUN20067,PSME,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,TABR,2009,INGROWTH,4,0.513,8.154,4.893,3.26
TP001,8,MUN2,MUN20067,TABR,2009,LIVE,7,1.074,17.312,10.387,6.903
TP001,8,MUN2,MUN20067,TABR,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,2009,INGROWTH,4,0.536,8.623,3.622,3.439
TP001,8,MUN2,MUN20067,TSHE,2009,LIVE,28,11.725,252.847,106.196,95.14
TP001,8,MUN2,MUN20067,TSHE,2009,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABAM,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABAM,2014,LIVE,4,1.219,22.362,9.325,9.539
TP001,8,MUN2,MUN20067,ABAM,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ABGR,2014,LIVE,4,0.594,7.485,2.62,3.911
TP001,8,MUN2,MUN20067,ABGR,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,ALL,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,ALL,2014,LIVE,118,70.882,1502.578,668.313,713.694
TP001,8,MUN2,MUN20067,ALL,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,PSME,2014,LIVE,78,56.003,1195.47,536.766,595.627
TP001,8,MUN2,MUN20067,PSME,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,TABR,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,TABR,2014,LIVE,7,1.084,17.515,10.509,6.98
TP001,8,MUN2,MUN20067,TABR,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,2014,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20067,TSHE,2014,LIVE,28,11.981,259.746,109.093,97.637
TP001,8,MUN2,MUN20067,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABAM,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABAM,1991,LIVE,5,1.366,22.599,9.424,9.819
TP001,8,MUN2,MUN20068,ABAM,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABGR,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABGR,1991,LIVE,3,0.602,8.307,2.907,4.194
TP001,8,MUN2,MUN20068,ABGR,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABPR,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABPR,1991,LIVE,5,1.286,17.417,6.444,9.104
TP001,8,MUN2,MUN20068,ABPR,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,ALL,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,ALL,1991,LIVE,77,50.497,1085.482,478.628,514.355
TP001,8,MUN2,MUN20068,ALL,1991,MORTALITY,3,0.585,9.606,4.313,4.73
TP001,8,MUN2,MUN20068,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,PSME,1991,LIVE,47,38.605,836.074,375.397,416.785
TP001,8,MUN2,MUN20068,PSME,1991,MORTALITY,3,0.585,9.606,4.313,4.73
TP001,8,MUN2,MUN20068,TSHE,1991,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,TSHE,1991,LIVE,18,8.638,201.085,84.456,74.452
TP001,8,MUN2,MUN20068,TSHE,1991,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABAM,1998,INGROWTH,3,0.422,6.042,2.52,2.694
TP001,8,MUN2,MUN20068,ABAM,1998,LIVE,8,1.82,29.344,12.236,12.805
TP001,8,MUN2,MUN20068,ABAM,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABGR,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABGR,1998,LIVE,3,0.689,10.021,3.508,4.961
TP001,8,MUN2,MUN20068,ABGR,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABPR,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,ABPR,1998,LIVE,5,1.322,18.082,6.69,9.417
TP001,8,MUN2,MUN20068,ABPR,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,ALL,1998,INGROWTH,3,0.422,6.042,2.52,2.694
TP001,8,MUN2,MUN20068,ALL,1998,LIVE,80,52.281,1126.668,496.394,533.091
TP001,8,MUN2,MUN20068,ALL,1998,MORTALITY,0,0,0,0,0
TP001,8,MUN2,MUN20068,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUN2,MUN20068,PSME,1998,LIVE,47,39.459,858.194,385.329,427.891
TP001,8,MUN2,MUN20068,PSME,1998,MORTALITY,0,0,0,0,0
